timestamp,data,cov
1722284411.1709309,"[-0.14618614315986633, -2.6020524501800537, 1.2473093271255493, -0.01080981083214283, 0.015448305755853653, -0.0159086212515831, 0.9996957182884216, -0.08183287768265525, -0.19082614168292306, 0.01570164031024486, -0.008852622423007024, -0.20387912520498727, -0.00793122923772659]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284411.1758692,"[-0.14661933481693268, -2.602985143661499, 1.2474175691604614, -0.010837482288479805, 0.01497881580144167, -0.0159411933273077, 0.9997020363807678, -0.08222506788975066, -0.18916578502489464, 0.013306816382331353, -0.007710735275423382, -0.17831106030538235, -0.012452044917041698]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284411.184722,"[-0.14704793691635132, -2.6039369106292725, 1.247476577758789, -0.010842209681868553, 0.01455628126859665, -0.015957720577716827, 0.9997079372406006, -0.08158982591988043, -0.1900393953825622, 0.007012886098671869, 0.016583013953142493, -0.15515978960866633, -0.00906700211523254]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284411.185686,"[-0.14748720824718475, -2.6048707962036133, 1.2475324869155884, -0.01077633909881115, 0.014213025569915771, -0.015977511182427406, 0.9997133016586304, -0.08207198240875437, -0.18915697990224103, 0.0030350423370176546, 0.03271393003965449, -0.1169816835166016, -0.004944035171697255]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284411.1902335,"[-0.147928848862648, -2.6058008670806885, 1.247572422027588, -0.010723134502768517, 0.013956780545413494, -0.015975210815668106, 0.9997175335884094, -0.08251510598911092, -0.1882759024042194, -0.00045443991348413003, 0.00721879334831092, -0.09148144107081883, 0.0036239150189097025]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284411.1953888,"[-0.14837242662906647, -2.606727123260498, 1.2475734949111938, -0.010815409943461418, 0.013778273947536945, -0.015980251133441925, 0.999718964099884, -0.08303085379307233, -0.18719827660879232, -0.006234811567366791, -0.09661452939158545, -0.04190352771388218, -0.01752272722616678]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284411.200128,"[-0.14795154333114624, -2.6080703735351562, 1.2454460859298706, -0.011185198090970516, 0.013530347496271133, -0.016062023118138313, 0.9997169375419617, -0.07979031064833914, -0.18740024522551327, -0.03139141194231311, -0.21367567782219749, 0.02395499933361811, -0.03157573816301084]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284411.205411,"[-0.14838653802871704, -2.6089961528778076, 1.245307445526123, -0.011854213662445545, 0.013650337234139442, -0.016127925366163254, 0.9997064471244812, -0.08023236185578238, -0.18638790020192103, -0.037412667799563724, -0.32600033827266056, 0.056848632830083554, -0.02930333070143729]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284411.2107177,"[-0.14882570505142212, -2.6099765300750732, 1.245147943496704, -0.012814866378903389, 0.013821656815707684, -0.016190961003303528, 0.9996913075447083, -0.08062566556699546, -0.1919465141309874, -0.042812276439841916, -0.4407087043108656, 0.06735711088861371, -0.02934118926765235]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284411.2155025,"[-0.14926758408546448, -2.610931873321533, 1.2449520826339722, -0.014075182378292084, 0.014041696675121784, -0.016245905309915543, 0.9996703267097473, -0.08104468342478616, -0.19296918539852345, -0.049266523371990265, -0.576399451129748, 0.10007840919884296, -0.0261509811183804]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284411.2214992,"[-0.14971387386322021, -2.611893653869629, 1.2447224855422974, -0.015665125101804733, 0.01436206977814436, -0.016294457018375397, 0.9996413588523865, -0.08153226749188655, -0.19391937366218304, -0.0562316328196657, -0.6838934635315262, 0.12992674531161502, -0.029301006327965923]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284411.225551,"[-0.15018604695796967, -2.6128528118133545, 1.244476556777954, -0.017474083229899406, 0.014751325361430645, -0.01635042577981949, 0.9996048212051392, -0.08518366526101766, -0.1936426706860036, -0.06159501468297907, -0.7706487247308034, 0.1647075116262394, -0.029363399283561038]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284411.2307281,"[-0.15065738558769226, -2.613819122314453, 1.2442022562026978, -0.01952117681503296, 0.015239449217915535, -0.01640682853758335, 0.999558687210083, -0.08671951449004121, -0.1939954523630109, -0.0677542354355263, -0.871526834725046, 0.19348479011080505, -0.03776156247761]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284411.2354836,"[-0.1505282074213028, -2.6154944896698, 1.2411999702453613, -0.021509917452931404, 0.015470926649868488, -0.016494637355208397, 0.9995128512382507, -0.08718902413854224, -0.19871817429928876, -0.08610786710952167, -0.937641095960054, 0.20092994519917173, -0.05380355500084707]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284411.2417421,"[-0.1509799063205719, -2.6164183616638184, 1.2408303022384644, -0.02388213574886322, 0.01604052074253559, -0.01658436842262745, 0.9994485378265381, -0.0857947788672349, -0.19007824780767973, -0.08908024998543576, -0.9629500308478632, 0.23357956578954003, -0.028484074796658217]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284411.2455738,"[-0.15144355595111847, -2.617370843887329, 1.2404481172561646, -0.02627970650792122, 0.016707908362150192, -0.016593575477600098, 0.9993773102760315, -0.08575798711968656, -0.18742548883199978, -0.09275884934175192, -0.9524398562654937, 0.25821793776670876, -0.009075766112265179]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284411.2507749,"[-0.15191639959812164, -2.618311643600464, 1.2400504350662231, -0.02863629162311554, 0.01739295944571495, -0.016593484207987785, 0.9993008971214294, -0.08612541025356947, -0.1847403117649358, -0.0964060399817752, -0.9479485980645844, 0.2591321122956942, -0.006080511595422685]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284411.255693,"[-0.1523876190185547, -2.6192421913146973, 1.239638328552246, -0.03099527768790722, 0.018065789714455605, -0.016592372208833694, 0.9992185831069946, -0.08628544142532393, -0.18202491193990128, -0.10005716130092997, -0.938628352759905, 0.24226998627102153, -0.01867623802809028]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284411.2604077,"[-0.15283893048763275, -2.620131015777588, 1.239272952079773, -0.03328448906540871, 0.018669242039322853, -0.01662675105035305, 0.9991331696510315, -0.08442539219453316, -0.17611096779248434, -0.09531011087937966, -0.8950600305723898, 0.2114702940526315, -0.019953129971011063]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284411.265585,"[-0.15330445766448975, -2.6210179328918457, 1.2388876676559448, -0.03540872782468796, 0.01920916698873043, -0.016631674021482468, 0.9990499019622803, -0.0841286115082511, -0.17237961711175376, -0.09531449748437441, -0.7975520477654375, 0.1976363613519137, -0.0038937575691640183]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284411.2713373,"[-0.15292298793792725, -2.6221182346343994, 1.2360079288482666, -0.03661993145942688, 0.019560091197490692, -0.016596471890807152, 0.9990000128746033, -0.07672409020853921, -0.16936516734158025, -0.10281464249822796, -0.6935422547642569, 0.19455847452528868, 0.008782420141640358]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284411.2763965,"[-0.15336085855960846, -2.62287974357605, 1.2356702089309692, -0.038243670016527176, 0.020040499046444893, -0.01654653251171112, 0.9989305138587952, -0.07741881881307737, -0.15672256961755568, -0.09251816123454634, -0.6140185528715187, 0.15862391167350476, 0.02040342845834984]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284411.2807992,"[-0.15379060804843903, -2.6236674785614014, 1.2352924346923828, -0.03965695574879646, 0.020407913252711296, -0.016472922638058662, 0.9988691210746765, -0.07693265546297151, -0.15076498026892904, -0.08918474393862529, -0.5154502901704552, 0.11925270971351078, 0.02259913410066814]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284411.286019,"[-0.15421536564826965, -2.624425172805786, 1.2349307537078857, -0.040797263383865356, 0.020701784640550613, -0.016397520899772644, 0.9988183975219727, -0.07636083843141706, -0.14487579703946665, -0.08585554399093728, -0.4028445125756873, 0.1012799777726961, 0.03308551362874426]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284411.2908037,"[-0.15463224053382874, -2.625150203704834, 1.234614372253418, -0.04165543243288994, 0.020949475467205048, -0.016305431723594666, 0.998779296875, -0.07553426315347057, -0.13899422784141083, -0.07820882581112155, -0.28615438654003034, 0.0801674070061228, 0.02480055726802706]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284411.2956047,"[-0.15505048632621765, -2.625844955444336, 1.2343116998672485, -0.04220183193683624, 0.02112707868218422, -0.016229620203375816, 0.9987538456916809, -0.07554897272613864, -0.1332136496185735, -0.07287958201179874, -0.15034563175574756, 0.05258486418081949, 0.048847495355096075]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284411.3014362,"[-0.15535564720630646, -2.6260950565338135, 1.2322490215301514, -0.04286210983991623, 0.021288925781846046, -0.016224851831793785, 0.9987224340438843, -0.07819258926581069, -0.12101861808587808, -0.07415710542954511, -0.06320336620960572, 0.03463232421751199, 0.035509670749001104]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284411.3060458,"[-0.15580478310585022, -2.626697301864624, 1.2319972515106201, -0.042932379990816116, 0.021341368556022644, -0.016172384843230247, 0.9987190365791321, -0.0807985909347844, -0.1156088504211379, -0.06478963958084567, 0.018073414273126802, -0.002321941588904077, 0.023315500343380875]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284411.3105567,"[-0.1562405228614807, -2.627271890640259, 1.231757640838623, -0.04274575784802437, 0.021295132115483284, -0.016085218638181686, 0.9987295269966125, -0.08151144324634235, -0.11013302013709271, -0.05783779130177254, 0.1296855132778135, -0.026901191955206374, 0.04585875413199316]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284411.315747,"[-0.15668106079101562, -2.6278162002563477, 1.2315539121627808, -0.04230701923370361, 0.021220585331320763, -0.01597541943192482, 0.9987515211105347, -0.08258973145777924, -0.10467950520736247, -0.050468656569704604, 0.21256130101167695, -0.03206242160134302, 0.04061085077878703]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284411.3211188,"[-0.15711280703544617, -2.6283276081085205, 1.2313846349716187, -0.04170922562479973, 0.021125556901097298, -0.015887897461652756, 0.9987800717353821, -0.08195103270860989, -0.09888247662072057, -0.042507983218542364, 0.2613245501213256, -0.03949218115215817, 0.043603838351754576]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284411.3309474,"[-0.15754562616348267, -2.6288089752197266, 1.2312482595443726, -0.04100479930639267, 0.0210112351924181, -0.015783997252583504, 0.9988133311271667, -0.08194642282945265, -0.09327881528301608, -0.034985802122811126, 0.3026446039858836, -0.0469049471969725, 0.04062347293784999]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284411.332224,"[-0.15797527134418488, -2.6292591094970703, 1.231147289276123, -0.04021976515650749, 0.020858673378825188, -0.015710532665252686, 0.998849630355835, -0.08194149642387612, -0.08766139515904128, -0.02722803870894933, 0.3176302375423093, -0.07331116640779728, 0.02986279863760153]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284411.3358755,"[-0.157969668507576, -2.629596471786499, 1.232049584388733, -0.04025263339281082, 0.020884249359369278, -0.0156480073928833, 0.9988487362861633, -0.07381017293255894, -0.08642532407086499, -0.02713974752840306, 0.32691856348950127, -0.07457717382863083, 0.025556254726043576]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284411.3408282,"[-0.15834960341453552, -2.6300179958343506, 1.2319585084915161, -0.039448488503694534, 0.020706739276647568, -0.015608294866979122, 0.9988851547241211, -0.07270670138535715, -0.08316368576229542, -0.023455689774201566, 0.3080330180558312, -0.06373530655060865, 0.010776958735188179]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284411.3457475,"[-0.15871106088161469, -2.630422353744507, 1.2318758964538574, -0.03869044408202171, 0.020543349906802177, -0.015584060922265053, 0.9989184737205505, -0.07096863966413153, -0.07988669870229446, -0.020202878563518795, 0.3182522181016835, -0.05433476250580776, 0.03070074627876521]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284411.3508816,"[-0.15906187891960144, -2.630810260772705, 1.231794834136963, -0.037913739681243896, 0.02039695531129837, -0.015496814623475075, 0.9989526867866516, -0.06915959192430723, -0.07659407009866309, -0.017552321604624846, 0.27854158018855385, -0.06369772682362684, 0.034272669826370075]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284411.355968,"[-0.1594618707895279, -2.631171941757202, 1.231784462928772, -0.037334248423576355, 0.02021523378789425, -0.015442629344761372, 0.9989790320396423, -0.07362625028685248, -0.07287008235832397, -0.010092734640440918, 0.19421654108343941, -0.06815953252072711, 0.019130669682242543]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284411.3608305,"[-0.15984994173049927, -2.631517171859741, 1.231795072555542, -0.036915309727191925, 0.020042365416884422, -0.015383589081466198, 0.9989989399909973, -0.07477943908163177, -0.06941401193093442, -0.004532379732402906, 0.1465024943766246, -0.07220770526019381, 0.03400637861173964]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284411.3660722,"[-0.16024678945541382, -2.6318442821502686, 1.2318131923675537, -0.03656630963087082, 0.019879760220646858, -0.015288806520402431, 0.999016523361206, -0.07613545408559515, -0.0659440936289978, 0.0001417764432664876, 0.14219855579660615, -0.04177057227084001, 0.03523122658219682]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284411.3712275,"[-0.16029736399650574, -2.6319501399993896, 1.2334445714950562, -0.0366256944835186, 0.019970817491412163, -0.015306667424738407, 0.9990122318267822, -0.07170922835883145, -0.060292883054054475, 0.001971633050535961, 0.10021819454574758, -0.0022547802751046995, 0.0486517456814536]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284411.3760495,"[-0.1606753170490265, -2.632234573364258, 1.233493447303772, -0.03644772619009018, 0.019984856247901917, -0.015186692588031292, 0.9990203380584717, -0.07219055083419204, -0.05666158804745596, 0.004301699009263303, 0.04791756345549249, 0.008298363267401692, 0.03311569559345462]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
