Frame,Sub Frame,RX_c,RY_c,RZ_c,TX_c,TY_c,TZ_c,RX_l,RY_l,RZ_l,TX_l,TY_l,TZ_l
4784,0,-0.028048,-0.073326,-1.583620,1967.052734,-403.225311,1849.576416,-0.010951,-0.060857,1.413972,2484.481934,-3131.978516,1593.721313
4785,0,-0.026552,-0.073974,-1.583671,1973.601807,-402.254395,1849.094604,-0.009790,-0.066642,1.417135,2485.387939,-3132.477051,1590.676636
4786,0,-0.020627,-0.074913,-1.583231,1980.330444,-401.441986,1848.424316,-0.010028,-0.077709,1.433044,2485.065186,-3132.937988,1587.173828
4787,0,-0.021659,-0.074016,-1.583980,1986.570557,-400.698212,1848.163818,-0.007819,-0.082978,1.436548,2485.764893,-3133.223633,1584.109619
4788,0,-0.018435,-0.073160,-1.583320,1993.013306,-399.990082,1847.735107,-0.011590,-0.082265,1.433999,2487.317871,-3133.706299,1581.217529
4789,0,-0.014363,-0.072895,-1.584733,1999.517944,-399.449982,1847.319946,-0.010696,-0.082145,1.435547,2488.249023,-3133.886963,1578.013550
4790,0,-0.010047,-0.071586,-1.583640,2006.088257,-398.806763,1846.956787,-0.010998,-0.084489,1.436842,2488.962402,-3134.275146,1574.980591
4791,0,-0.005570,-0.072009,-1.584884,2012.524658,-398.371185,1846.595459,-0.011340,-0.081105,1.435814,2490.441895,-3134.606934,1571.899048
4792,0,0.002009,-0.073565,-1.582437,2018.848145,-397.923523,1846.184082,-0.006588,-0.083886,1.436610,2491.297363,-3135.053955,1568.907959
4793,0,0.007623,-0.077991,-1.585195,2025.369141,-397.285614,1845.781860,0.097388,-0.121138,1.482999,2489.577637,-3130.669678,1561.739258
4794,0,0.009813,-0.081372,-1.585822,2031.432617,-396.746948,1845.656738,0.093963,-0.114809,1.482147,2490.706787,-3131.216064,1558.566650
4795,0,0.015139,-0.086190,-1.585626,2037.673950,-396.224335,1845.330566,-0.017266,0.062306,1.401771,2495.309570,-3134.125000,1563.922119
4796,0,0.023462,-0.092752,-1.585877,2044.154663,-395.725830,1845.008545,-0.005007,0.011252,1.404721,2495.750488,-3134.254395,1559.535034
4797,0,0.022641,-0.096194,-1.585957,2050.234131,-395.249268,1844.968384,-0.010380,0.054731,1.409037,2497.129395,-3135.260010,1557.538330
4798,0,0.023334,-0.100187,-1.585677,2056.519775,-394.816711,1844.773071,-0.081326,-0.432303,1.589100,2501.889648,-3140.016113,1543.004639
4799,0,0.025049,-0.102888,-1.585412,2062.855713,-394.427582,1844.653076,-0.083825,-0.410172,1.604886,2502.917969,-3140.431885,1540.514771
4800,0,0.030847,-0.105443,-1.588125,2069.308350,-394.035858,1844.545898,-0.077485,-0.412284,1.593321,2503.283447,-3140.884521,1537.325439
4801,0,0.026001,-0.104333,-1.585308,2075.833496,-393.930420,1844.638062,-0.099079,-0.361260,1.614471,2504.155518,-3141.410645,1535.749756
4802,0,0.030969,-0.105574,-1.585887,2082.550537,-393.981934,1844.588623,-0.096938,-0.362777,1.610460,2504.126221,-3141.571289,1532.565552
4803,0,0.028732,-0.103896,-1.584994,2088.636230,-393.872711,1844.906982,-0.001712,-0.377839,1.607233,2502.060303,-3139.459229,1526.213867
4804,0,0.033012,-0.103436,-1.582980,2095.035156,-394.100830,1844.951660,0.211389,-1.224449,1.322963,2508.182861,-3129.876465,1510.506348
4805,0,0.035765,-0.104057,-1.585867,2101.548828,-394.089600,1845.078369,0.179555,-1.105099,1.354216,2505.319092,-3130.356689,1507.168457
4806,0,0.032627,-0.103282,-1.584373,2107.513428,-394.136414,1845.421021,0.174752,-1.060792,1.364278,2506.276855,-3132.735596,1505.927368
4807,0,0.036522,-0.105355,-1.585230,2113.565430,-394.386871,1845.732056,0.170783,-1.066890,1.362837,2506.301758,-3132.372559,1502.277832
4808,0,0.038917,-0.107940,-1.585087,2119.601318,-394.568695,1845.953979,0.162700,-1.024672,1.372712,2505.770264,-3133.267090,1499.726929
4809,0,0.049083,-0.111758,-1.583914,2125.798828,-394.923157,1845.877808,0.170099,-1.063123,1.362998,2506.377197,-3132.623535,1496.113403
4810,0,0.043757,-0.113346,-1.585847,2131.521729,-395.040833,1846.435547,0.152931,-0.975042,1.382138,2505.080078,-3134.000244,1493.626343
4811,0,0.045648,-0.115080,-1.585583,2137.412109,-395.361633,1846.718140,0.193039,-0.901725,1.385739,2498.679688,-3131.107666,1491.568604
4812,0,0.047043,-0.118572,-1.585719,2143.292480,-395.747620,1846.982544,0.189652,-0.883797,1.387044,2499.345703,-3131.627930,1488.960693
4813,0,0.057587,-0.123794,-1.588811,2149.351318,-396.041870,1847.029053,0.196954,-0.899099,1.384177,2499.165283,-3131.687256,1485.597656
4814,0,0.050872,-0.124618,-1.586268,2154.888428,-396.671356,1847.654907,0.207279,-0.940353,1.374359,2500.062744,-3131.437744,1482.361694
4815,0,0.059279,-0.125132,-1.584862,2160.337402,-397.107208,1848.073730,0.203137,-0.906720,1.383775,2499.438232,-3132.300781,1479.550659
4816,0,0.058025,-0.130556,-1.588178,2166.451660,-397.878662,1848.121582,0.095479,-0.686196,1.429495,2505.532227,-3141.425293,1479.592163
4817,0,0.056057,-0.130978,-1.585628,2171.695312,-398.326294,1848.557617,0.099264,-0.701161,1.427181,2506.275879,-3141.770752,1476.898804
4818,0,0.064387,-0.133354,-1.586681,2177.461914,-399.109955,1848.783081,0.109318,-0.755215,1.420714,2505.392578,-3140.239258,1472.195923
4819,0,0.065145,-0.135009,-1.586263,2182.993164,-399.864777,1849.051147,0.107528,-0.742360,1.423362,2506.828369,-3141.901367,1470.827881
4820,0,0.062969,-0.135024,-1.587028,2188.271484,-400.725677,1849.522827,0.103925,-0.729379,1.425452,2506.371826,-3142.021484,1468.281616
4821,0,0.064131,-0.136265,-1.586261,2193.672607,-401.610840,1849.848999,0.100218,-0.720536,1.428262,2504.980225,-3141.265137,1464.855103
4822,0,0.065801,-0.136366,-1.586604,2199.023193,-402.509857,1850.126953,-0.081568,-0.378319,1.613446,2506.609619,-3146.409912,1473.277222
4823,0,0.067970,-0.138188,-1.586830,2204.196045,-403.496185,1850.397827,-0.080615,-0.367530,1.606844,2505.812500,-3145.751709,1470.286377
4824,0,0.069850,-0.139325,-1.587584,2209.339600,-404.464600,1850.629395,-0.082078,-0.354820,1.617973,2505.835449,-3146.112305,1468.107178
4825,0,0.065350,-0.139490,-1.589584,2214.932129,-405.800842,1850.545166,-0.110166,-0.304652,1.626445,2506.098389,-3146.657959,1467.035400
4826,0,0.074002,-0.142286,-1.585224,2219.404053,-406.763947,1850.846313,-0.112299,-0.307018,1.624280,2506.223877,-3147.005371,1464.715942
4827,0,0.076618,-0.144043,-1.588545,2224.652344,-407.786469,1850.946899,-0.110336,-0.304078,1.624717,2505.862061,-3146.753906,1462.080933
4828,0,0.076287,-0.144514,-1.588309,2229.528809,-408.964905,1850.992798,-0.116512,-0.296725,1.623018,2505.904053,-3147.173340,1460.014648
4829,0,0.068297,-0.143600,-1.589890,2234.749023,-410.603638,1851.023438,-0.107483,-0.294118,1.620219,2505.992920,-3147.335938,1457.538208
4830,0,0.073009,-0.145025,-1.591935,2239.877197,-411.926178,1850.842773,-0.070361,-0.306201,1.627236,2505.632324,-3146.622314,1453.996582
4831,0,0.073789,-0.146036,-1.591531,2244.567871,-413.235992,1850.918213,-0.075726,-0.263773,1.632967,2505.561523,-3146.958008,1452.728760
4832,0,0.073423,-0.145243,-1.588605,2248.314697,-414.330048,1851.246094,-0.052613,-0.321039,1.618691,2505.666992,-3146.888184,1449.238403
4833,0,0.076493,-0.146034,-1.588358,2253.089355,-415.694061,1851.056641,-0.039879,-0.298688,1.632643,2505.777588,-3146.932617,1447.305664
4834,0,0.072694,-0.145738,-1.591672,2258.366455,-417.544434,1850.743164,-0.057543,-0.277210,1.629025,2505.938721,-3146.875244,1445.914429
4835,0,0.067394,-0.145059,-1.590247,2262.416260,-419.028351,1850.731445,-0.037520,-0.329988,1.619754,2506.580811,-3146.913330,1443.002686
4836,0,0.075669,-0.147298,-1.587747,2266.294678,-420.178345,1850.555908,-0.029334,-0.286504,1.630146,2505.827148,-3146.481934,1441.174072
4837,0,0.046644,-0.159349,-1.595789,2272.574951,-422.959412,1849.180176,-0.048124,-0.260078,1.629661,2506.710205,-3147.160645,1440.584961
4838,0,0.071511,-0.162740,-1.588830,2274.906250,-423.620087,1849.647461,0.005322,-0.288490,1.625485,2505.861084,-3145.949463,1436.871826
4839,0,0.067265,-0.165211,-1.590589,2279.499512,-425.516602,1849.056274,-0.001987,-0.296989,1.628672,2506.731689,-3146.790527,1435.648438
4840,0,0.074039,-0.169793,-1.586977,2282.735596,-426.880585,1848.757690,-0.027052,-0.255989,1.633025,2507.207031,-3147.060791,1435.222168
4841,0,0.072337,-0.172651,-1.592506,2287.590820,-428.659485,1848.015503,0.075500,-0.311282,1.626687,2505.678955,-3144.899414,1430.230835
4842,0,0.072415,-0.177000,-1.592044,2290.400879,-429.711853,1847.770630,0.099499,-0.386495,1.599372,2505.951904,-3144.827393,1427.493774
4843,0,0.061430,-0.179325,-1.591449,2294.766357,-431.833954,1847.100830,0.106887,-0.449240,1.581460,2506.130615,-3144.290771,1424.932739
4844,0,0.060464,-0.182480,-1.592518,2298.396973,-433.623749,1846.452881,0.087267,-0.390527,1.589849,2506.123779,-3144.954346,1424.962158
4845,0,0.059798,-0.183929,-1.591901,2301.955811,-435.369812,1845.744019,0.095088,-0.415822,1.584600,2506.510010,-3145.078857,1423.466797
4846,0,0.058699,-0.185729,-1.591956,2305.477295,-437.236450,1844.980835,0.016460,0.058092,1.508014,2502.177490,-3139.521973,1432.042725
4847,0,0.069017,-0.187390,-1.590926,2308.470703,-438.769318,1844.215332,0.022780,0.051886,1.507535,2502.157715,-3139.737061,1430.483521
4848,0,0.061284,-0.186779,-1.589739,2311.652832,-440.676910,1843.494751,0.020530,0.045186,1.507040,2502.453369,-3139.820557,1429.566406
4849,0,0.054482,-0.185652,-1.591966,2315.554932,-442.996063,1842.379272,0.018947,0.037036,1.506388,2503.137695,-3139.761230,1429.039551
4850,0,0.054105,-0.186250,-1.591957,2318.834961,-444.903015,1841.346558,-0.011581,0.050899,1.506034,2502.857422,-3140.366455,1427.775146
4851,0,0.058842,-0.176811,-1.588066,2320.768311,-446.124878,1840.895386,-0.035522,0.045779,1.502749,2503.235596,-3140.479980,1427.357300
4852,0,0.033341,-0.190893,-1.596981,2326.170654,-449.173950,1838.602295,0.000603,0.030152,1.506246,2504.456299,-3140.553955,1427.204590
4853,0,0.035520,-0.194067,-1.597360,2329.472412,-450.877838,1837.110474,0.007788,0.013380,1.502703,2504.641113,-3140.524414,1426.115601
4854,0,0.026253,-0.198672,-1.598955,2332.126709,-452.499695,1835.855713,0.000109,0.011627,1.501738,2505.105957,-3140.818848,1425.636963
4855,0,0.044668,-0.202349,-1.592724,2334.081543,-453.733063,1834.807739,0.000865,0.005896,1.500932,2505.528320,-3141.092529,1425.015015
4856,0,0.035390,-0.207774,-1.592528,2336.412842,-455.144531,1833.426025,0.000978,0.000642,1.500431,2505.993896,-3141.392578,1424.527100
4857,0,0.026270,-0.212354,-1.591046,2339.079834,-456.870392,1831.966064,-0.018388,0.018626,1.508510,2506.247070,-3141.896729,1424.328613
4858,0,0.028401,-0.208034,-1.592864,2342.986816,-459.125824,1829.771606,-0.026215,0.016896,1.508160,2506.646484,-3142.223145,1424.003052
4859,0,0.018679,-0.221964,-1.588758,2343.437988,-459.816406,1828.880493,-0.031858,0.013957,1.508155,2507.008545,-3142.566162,1423.673584
4860,0,0.015284,-0.223094,-1.588971,2345.856689,-461.522156,1827.175659,-0.066244,0.027261,1.507501,2506.973145,-3142.827393,1423.420044
4861,0,0.021935,-0.226090,-1.589397,2348.428711,-463.432648,1825.422607,-0.076978,0.026268,1.506313,2507.285400,-3143.419678,1423.417969
4862,0,0.021530,-0.226030,-1.590055,2350.611816,-465.294739,1823.780518,-0.078522,0.019046,1.505420,2507.514160,-3143.858398,1423.100952
4863,0,0.017379,-0.225829,-1.591029,2352.562256,-467.040527,1822.201172,-0.083162,0.014905,1.503606,2507.720459,-3144.353271,1422.989990
4864,0,0.015161,-0.213635,-1.587082,2354.076660,-468.701813,1820.945190,0.220435,-1.266683,1.312832,2519.544922,-3140.008789,1402.528442
4865,0,0.014455,-0.214633,-1.589857,2357.053467,-470.797638,1818.695557,0.223592,-1.292109,1.306836,2520.592773,-3140.577148,1402.971436
4866,0,0.014826,-0.216524,-1.589820,2358.902832,-472.560211,1816.713501,0.211757,-1.280180,1.313648,2520.156982,-3140.906494,1402.368652
4867,0,0.016418,-0.217921,-1.588655,2360.009766,-473.870117,1814.895264,0.219121,-1.340148,1.297614,2521.779053,-3141.359863,1402.772583
4868,0,0.007934,-0.217590,-1.588861,2362.082764,-475.809143,1812.796387,0.232745,-1.391757,1.287448,2522.225342,-3141.431885,1402.493164
4869,0,0.013216,-0.219179,-1.588429,2363.137207,-476.992920,1810.766479,0.236831,-1.443431,1.274918,2522.379395,-3140.843750,1401.953369
4870,0,0.006770,-0.218394,-1.588673,2365.337891,-479.057800,1808.655762,0.232024,-1.430973,1.281696,2522.194336,-3141.852539,1402.178345
4871,0,0.009215,-0.219324,-1.586325,2366.293945,-480.360382,1806.697632,0.214609,-1.385550,1.293083,2521.605957,-3142.513428,1402.201904
4872,0,0.010662,-0.220395,-1.589824,2368.687012,-482.306030,1804.352173,0.204519,-1.346215,1.304982,2521.324707,-3144.612793,1403.526123
4873,0,0.015384,-0.222205,-1.591730,2370.096680,-483.691193,1802.104370,-0.050631,0.089406,1.399095,2511.188232,-3153.476807,1431.376465
4874,0,0.008399,-0.220869,-1.585987,2370.297363,-484.872314,1800.384155,-0.054496,0.066140,1.398566,2510.563721,-3154.084229,1430.890503
4875,0,0.001662,-0.220948,-1.587512,2372.105957,-486.496674,1798.001221,-0.059429,0.074937,1.398955,2509.957764,-3154.708496,1431.422363
4876,0,0.005340,-0.222543,-1.586501,2372.675537,-487.589569,1796.053833,-0.064620,0.070588,1.398221,2509.504150,-3155.528564,1431.749756
4877,0,0.006040,-0.224843,-1.587052,2373.988770,-488.820251,1793.682373,-0.071316,0.088626,1.398426,2508.598877,-3156.265869,1432.385864
4878,0,0.002556,-0.224725,-1.587732,2374.787354,-489.895447,1791.532715,-0.070082,0.069524,1.396511,2507.533936,-3156.429443,1432.059814
4879,0,0.002403,-0.226166,-1.591081,2376.661865,-491.421997,1789.049561,-0.070084,0.056372,1.397747,2506.559814,-3157.156982,1432.182495
4880,0,-0.001189,-0.224106,-1.586630,2376.592285,-492.269562,1787.220825,-0.071637,0.037147,1.396894,2505.612305,-3157.825684,1431.713135
4881,0,-0.004824,-0.223446,-1.588444,2378.434570,-493.968964,1784.798828,-0.071032,0.034050,1.398891,2504.480957,-3158.499756,1431.949951
4882,0,-0.008149,-0.221592,-1.585231,2378.241699,-494.682800,1782.880249,-0.075805,0.051926,1.396880,2503.387939,-3159.160889,1432.592773
4883,0,-0.010764,-0.221191,-1.588899,2379.520508,-495.897888,1780.379639,-0.084051,0.097298,1.397486,2502.280273,-3159.741211,1433.845337
4884,0,-0.012416,-0.219074,-1.588009,2380.168701,-496.906433,1778.137329,-0.091080,0.152811,1.390700,2500.743164,-3160.324707,1435.512085
4885,0,-0.013273,-0.215101,-1.584213,2380.719727,-497.684082,1775.782593,-0.085274,0.101811,1.392696,2499.397217,-3160.817627,1434.277832
4886,0,-0.022141,-0.211055,-1.582773,2381.182617,-498.594086,1773.519897,-0.087379,0.071360,1.398051,2497.260986,-3161.715576,1433.385376
4887,0,-0.023987,-0.206773,-1.583767,2381.860596,-499.561310,1771.128906,-0.091510,0.112777,1.392033,2495.995605,-3162.224609,1434.855469
4888,0,-0.030464,-0.201678,-1.585251,2383.119141,-500.701294,1768.503906,-0.081578,0.050141,1.397989,2493.885742,-3162.772949,1433.197632
4889,0,-0.029858,-0.197743,-1.583984,2383.504150,-501.186005,1765.944092,-0.083505,0.057483,1.397672,2492.062744,-3163.432373,1433.331787
4890,0,-0.040265,-0.193791,-1.586079,2384.443848,-502.090393,1763.308228,-0.085457,0.074799,1.396079,2489.844971,-3163.719971,1433.596924
4891,0,-0.044334,-0.189778,-1.586045,2384.979980,-502.752258,1760.716797,-0.082158,0.072751,1.397029,2488.091064,-3164.628662,1433.944946
4892,0,-0.053610,-0.186074,-1.582642,2385.409180,-503.408447,1758.095459,0.004069,0.084929,1.339931,2482.724854,-3162.111572,1433.010498
4893,0,-0.049150,-0.184824,-1.581203,2385.541504,-503.672913,1755.448608,0.017228,0.025088,1.341558,2480.278320,-3163.216797,1431.474243
4894,0,-0.046959,-0.183989,-1.579074,2385.858887,-504.496399,1752.700439,1.585468,1.289150,-0.291059,2494.595459,-3200.183105,1434.934570
4895,0,-0.054191,-0.181702,-1.581468,2386.260498,-504.742554,1750.129883,1.600786,1.305397,-0.289667,2492.336914,-3201.535645,1434.793091
4896,0,-0.055953,-0.179949,-1.581323,2386.562744,-505.185242,1747.374390,1.602255,1.308265,-0.293586,2490.303223,-3202.295898,1434.795898
4897,0,-0.058290,-0.177099,-1.582117,2386.598145,-505.410919,1744.642700,-0.037465,-0.092701,1.445550,2472.420898,-3170.171631,1428.666016
4898,0,-0.066099,-0.172856,-1.581447,2387.442139,-506.197449,1741.725708,-0.035002,-0.091119,1.442782,2470.171387,-3170.161377,1428.302612
4899,0,-0.065529,-0.171080,-1.583033,2387.724365,-506.381500,1738.749878,-0.031333,-0.090152,1.443374,2467.229492,-3170.912354,1427.991211
4900,0,-0.062329,-0.170702,-1.584420,2388.489014,-506.738251,1735.588135,-0.029231,-0.086223,1.443169,2464.420166,-3171.431885,1427.696533
4901,0,-0.060709,-0.167128,-1.581079,2388.092041,-506.623138,1732.884155,-0.026034,-0.084078,1.444068,2461.492676,-3171.925781,1427.339600
4902,0,-0.063550,-0.165766,-1.580148,2388.349365,-506.694305,1729.914062,-0.013405,-0.091316,1.443387,2458.532715,-3172.591797,1427.511230
4903,0,-0.062454,-0.150271,-1.581350,2389.194092,-507.513000,1726.923462,-0.017172,-0.080292,1.444769,2455.419678,-3172.732422,1426.701416
4904,0,-0.085566,-0.162311,-1.588861,2390.901855,-508.470703,1723.057251,-0.013462,-0.074869,1.442913,2452.814453,-3173.186768,1426.431885
4905,0,-0.083438,-0.162559,-1.588483,2390.888184,-508.416046,1720.114746,-0.007981,-0.074955,1.441913,2449.477051,-3173.484375,1425.971680
4906,0,-0.070480,-0.165014,-1.576692,2388.641357,-506.971588,1718.407837,-0.005560,-0.064375,1.448068,2446.040283,-3174.501221,1425.665649
4907,0,-0.069066,-0.166089,-1.577642,2388.688477,-506.955017,1715.399414,0.003094,-0.066052,1.448890,2442.870605,-3174.870117,1425.313110
4908,0,-0.067784,-0.167165,-1.577825,2388.761230,-506.809601,1712.382202,0.005504,-0.062004,1.447840,2439.753662,-3175.291260,1424.753418
4909,0,-0.070514,-0.166213,-1.580381,2389.556152,-507.008423,1709.281128,0.009151,-0.061309,1.450151,2435.831055,-3176.276123,1424.041992
4910,0,-0.068334,-0.165968,-1.577559,2389.175049,-506.421875,1706.480103,0.010786,-0.056070,1.448361,2432.727539,-3176.580078,1423.434570
4911,0,-0.063903,-0.165395,-1.578177,2389.669922,-506.204712,1703.375610,0.017332,-0.059715,1.446646,2429.669434,-3177.068359,1423.024414
4912,0,-0.064895,-0.163970,-1.578538,2389.929443,-505.918152,1700.493774,0.060355,-0.042687,1.496117,2424.433594,-3172.678955,1418.960693
4913,0,-0.065133,-0.163643,-1.582354,2390.958008,-505.695770,1697.169556,0.064201,-0.038719,1.496606,2420.445801,-3173.183350,1418.026001
4914,0,-0.072764,-0.160165,-1.580251,2390.851807,-505.260712,1694.451904,-0.039069,0.022798,1.497099,2416.696533,-3173.646729,1418.336426
4915,0,-0.070334,-0.159837,-1.578025,2390.598145,-504.482635,1691.707275,-0.037891,0.023885,1.496777,2413.133301,-3174.222412,1417.719971
4916,0,-0.070801,-0.159576,-1.578944,2390.925049,-504.055573,1688.849609,-0.037744,0.026258,1.496998,2409.550537,-3174.880127,1417.057373
4917,0,-0.073125,-0.157554,-1.578015,2391.364502,-503.677551,1686.140015,-0.041073,0.014353,1.490910,2405.935303,-3175.274414,1416.221313
4918,0,-0.066958,-0.141810,-1.580551,2392.489990,-503.650909,1682.913086,-0.043888,0.012149,1.488985,2402.190186,-3175.933105,1415.411133
4919,0,-0.068567,-0.140902,-1.579960,2392.810059,-502.925568,1680.053101,-0.008936,-0.001269,1.491839,2399.284668,-3176.219482,1415.147461
4920,0,-0.079869,-0.153987,-1.579043,2393.021973,-501.952515,1677.488770,-0.005474,0.000134,1.491529,2395.302490,-3177.079102,1413.826782
4921,0,-0.079230,-0.152380,-1.579962,2393.862061,-501.253784,1674.487061,-0.005436,-0.001940,1.489531,2391.363525,-3177.846191,1412.707642
4922,0,-0.085370,-0.148479,-1.580563,2394.061523,-500.261536,1671.770874,0.009894,-0.007795,1.490952,2388.032471,-3178.168701,1412.059937
4923,0,-0.087840,-0.146228,-1.581042,2394.742920,-499.548737,1669.076416,-0.037467,0.026791,1.496336,2383.923340,-3179.329590,1411.608154
4924,0,-0.091798,-0.143074,-1.578725,2395.382812,-498.821899,1666.387085,-0.040675,0.029462,1.494705,2380.089600,-3180.238525,1410.578979
