Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
7716,0,-0.047420,0.037137,-1.565418,1103.699463,-2277.424316,2553.577393
7717,0,-0.047167,0.038674,-1.564899,1102.792358,-2278.345215,2552.936768
7718,0,-0.046469,0.039205,-1.565456,1101.896973,-2279.333252,2552.259277
7719,0,-0.046786,0.042880,-1.568407,1101.234131,-2280.514404,2551.695801
7720,0,-0.046586,0.043344,-1.564541,1100.040283,-2281.389404,2551.081299
7721,0,-0.045790,0.044386,-1.566388,1099.029541,-2282.534180,2550.454834
7722,0,-0.046628,0.047772,-1.575875,1099.118774,-2283.927734,2549.971436
7723,0,-0.044925,0.045730,-1.564553,1097.132080,-2284.177979,2549.410400
7724,0,-0.044280,0.045684,-1.565077,1096.097900,-2285.059570,2548.913574
7725,0,-0.043911,0.047207,-1.567068,1095.479980,-2286.058350,2548.490234
7726,0,-0.043258,0.045194,-1.564228,1094.214478,-2286.736328,2548.057617
7727,0,-0.043686,0.048092,-1.577214,1094.312256,-2288.202881,2547.728271
7728,0,-0.045336,0.046713,-1.576755,1093.456543,-2288.900879,2547.406738
7729,0,-0.045341,0.046580,-1.570239,1091.850708,-2289.520996,2547.226074
7730,0,-0.045840,0.045423,-1.570924,1090.942871,-2290.250244,2546.993652
7731,0,-0.040349,0.050313,-1.576753,1091.010498,-2291.238525,2546.767090
7732,0,-0.041435,0.051280,-1.571257,1089.749756,-2291.798340,2546.699463
7733,0,-0.050002,0.049039,-1.568446,1088.610352,-2292.466064,2546.869873
7734,0,-0.050430,0.048640,-1.563514,1087.328857,-2292.891113,2546.804688
7735,0,-0.043682,0.054534,-1.561386,1086.716553,-2293.334229,2546.576172
7736,0,-0.052171,0.049428,-1.562843,1086.012939,-2294.128418,2546.856689
7737,0,-0.053498,0.049732,-1.563153,1085.198242,-2294.721191,2546.878906
7738,0,-0.055942,0.052821,-1.566944,1084.770874,-2295.443359,2546.876953
7739,0,-0.056957,0.053498,-1.567500,1084.276001,-2296.135498,2546.940674
7740,0,-0.058662,0.054046,-1.564054,1083.328125,-2296.622070,2547.005859
7741,0,-0.060169,0.056684,-1.570573,1083.473145,-2297.666504,2547.066895
7742,0,-0.060778,0.055257,-1.562160,1082.089844,-2297.715576,2547.099365
7743,0,-0.061447,0.054830,-1.563441,1081.383911,-2298.290527,2547.189697
7744,0,-0.060635,0.053451,-1.562134,1080.765381,-2298.963379,2547.298584
7745,0,-0.061352,0.051816,-1.563213,1080.252563,-2299.309082,2547.376709
7746,0,-0.062161,0.049975,-1.561764,1079.628418,-2299.659912,2547.479004
7747,0,-0.063304,0.048428,-1.561841,1079.011719,-2299.974121,2547.543701
7748,0,-0.056675,0.047674,-1.561469,1078.465210,-2300.459717,2547.385742
7749,0,-0.057735,0.048235,-1.562727,1078.059814,-2300.757812,2547.592041
7750,0,-0.065075,0.046338,-1.563138,1077.638794,-2301.156494,2547.955322
7751,0,-0.064886,0.045605,-1.563357,1077.158691,-2301.494629,2548.134766
7752,0,-0.057735,0.052974,-1.560547,1076.802368,-2301.667480,2548.074463
7753,0,-0.057477,0.053348,-1.558871,1076.393433,-2301.899170,2548.197021
7754,0,-0.065021,0.045862,-1.561883,1075.982788,-2302.414062,2548.635986
7755,0,-0.064800,0.046234,-1.561989,1075.610229,-2302.696533,2548.785400
7756,0,-0.064339,0.046168,-1.563992,1075.299316,-2303.019287,2548.917969
7757,0,-0.064105,0.046056,-1.564387,1075.029785,-2303.260498,2549.064697
7758,0,-0.064259,0.046027,-1.564259,1074.776978,-2303.459961,2549.160156
7759,0,-0.066353,0.046008,-1.563654,1074.496094,-2303.544678,2549.234131
7760,0,-0.066714,0.046564,-1.562228,1074.341553,-2303.655518,2549.356445
7761,0,-0.066542,0.050779,-1.559427,1074.260010,-2303.621582,2549.390625
7762,0,-0.066364,0.050744,-1.559704,1074.023926,-2303.700928,2549.448242
7763,0,-0.064758,0.051502,-1.559904,1073.902344,-2303.810059,2549.597412
7764,0,-0.064060,0.051913,-1.559888,1073.783081,-2303.826416,2549.658936
7765,0,-0.063915,0.052393,-1.559796,1073.698120,-2303.832520,2549.740234
7766,0,-0.063822,0.051978,-1.560044,1073.619263,-2303.832275,2549.832275
7767,0,-0.063682,0.051324,-1.559799,1073.574707,-2303.787842,2549.956787
7768,0,-0.063611,0.051168,-1.560018,1073.551147,-2303.691406,2550.092041
7769,0,-0.056966,0.054363,-1.559167,1073.603882,-2303.597656,2550.062988
7770,0,-0.057550,0.050748,-1.561712,1073.672852,-2303.656250,2550.352539
7771,0,-0.057515,0.050802,-1.560415,1073.648926,-2303.599121,2550.527588
7772,0,-0.064677,0.047324,-1.563568,1073.661255,-2303.403076,2550.951904
7773,0,-0.064864,0.047943,-1.563772,1073.833496,-2303.249023,2551.182129
7774,0,-0.065095,0.047473,-1.564498,1073.939209,-2303.023193,2551.385986
7775,0,-0.065314,0.046965,-1.564245,1074.052979,-2302.761230,2551.593994
7776,0,-0.065106,0.046723,-1.564006,1074.213867,-2302.432129,2551.738281
7777,0,-0.065445,0.047441,-1.563948,1074.400757,-2302.167725,2551.966064
7778,0,-0.065487,0.047759,-1.564130,1074.628418,-2301.831299,2552.157959
7779,0,-0.058080,0.050098,-1.560184,1075.026733,-2301.401367,2552.106201
7780,0,-0.064188,0.050276,-1.557385,1075.159668,-2301.034424,2552.478271
7781,0,-0.064388,0.050530,-1.560975,1075.364136,-2300.701660,2552.674805
7782,0,-0.065232,0.047496,-1.564101,1075.864624,-2300.398682,2552.900879
7783,0,-0.056204,0.050708,-1.563826,1076.286377,-2299.974121,2552.781250
7784,0,-0.057761,0.046192,-1.564461,1076.709229,-2299.419922,2552.781006
7785,0,-0.065481,0.047323,-1.562956,1077.013794,-2298.963379,2553.303467
7786,0,-0.065304,0.047190,-1.562777,1077.376221,-2298.441895,2553.426514
7787,0,-0.065396,0.047834,-1.563005,1077.817749,-2297.902588,2553.525635
7788,0,-0.065241,0.047280,-1.562832,1078.360474,-2297.380127,2553.628418
7789,0,-0.067197,0.047453,-1.562576,1078.939819,-2296.771973,2553.693848
7790,0,-0.058115,0.050008,-1.562602,1079.450806,-2296.162598,2553.605225
7791,0,-0.055890,0.052094,-1.560168,1079.957275,-2295.317627,2553.496582
7792,0,-0.065010,0.048989,-1.563824,1080.537231,-2294.934814,2554.033447
7793,0,-0.065550,0.049712,-1.563048,1081.103516,-2294.256104,2554.152588
7794,0,-0.067226,0.047048,-1.565419,1081.790649,-2293.617676,2554.232178
7795,0,-0.064689,0.049891,-1.563292,1082.392456,-2292.826172,2554.281250
7796,0,-0.065323,0.049411,-1.564297,1083.103271,-2292.081055,2554.365723
7797,0,-0.065989,0.048557,-1.563283,1083.751343,-2291.294922,2554.441895
7798,0,-0.055947,0.046836,-1.565221,1084.566040,-2290.480225,2554.066406
7799,0,-0.065210,0.046568,-1.564358,1085.203857,-2289.653564,2554.468750
7800,0,-0.066086,0.047474,-1.562482,1086.026367,-2288.796631,2554.551758
7801,0,-0.066670,0.048041,-1.562372,1086.816772,-2288.070801,2554.623047
7802,0,-0.066675,0.047393,-1.563448,1087.649170,-2286.987305,2554.577881
7803,0,-0.066081,0.048661,-1.563565,1088.388794,-2286.112305,2554.700684
7804,0,-0.065415,0.049161,-1.563642,1089.299683,-2285.209473,2554.734375
7805,0,-0.065533,0.048798,-1.564808,1090.125977,-2284.238037,2554.680908
7806,0,-0.062220,0.052926,-1.561664,1090.944092,-2283.060791,2554.632812
7807,0,-0.062603,0.045551,-1.565231,1091.800903,-2282.220215,2554.672363
7808,0,-0.060980,0.047354,-1.563669,1092.778564,-2281.031006,2554.521240
7809,0,-0.059840,0.045049,-1.563796,1093.608154,-2280.156982,2554.679443
7810,0,-0.051456,0.046972,-1.564594,1094.569458,-2279.142822,2554.487305
7811,0,-0.057813,0.044873,-1.565408,1095.560303,-2278.115723,2554.595215
7812,0,-0.056432,0.046456,-1.564272,1096.534668,-2277.048340,2554.655762
7813,0,-0.054474,0.044915,-1.565402,1097.482544,-2275.992920,2554.510986
7814,0,-0.054261,0.048767,-1.565950,1098.940063,-2275.116943,2554.473633
7815,0,-0.052216,0.047616,-1.563762,1099.649780,-2273.806641,2554.454346
7816,0,-0.051061,0.049707,-1.564825,1100.815674,-2272.807617,2554.364014
7817,0,-0.048461,0.050369,-1.563093,1101.838989,-2271.697266,2554.373535
7818,0,-0.041883,0.052516,-1.568459,1103.124146,-2270.737793,2554.234863
7819,0,-0.033096,0.056392,-1.558240,1103.800537,-2269.236328,2553.911865
7820,0,-0.030214,0.051332,-1.566145,1105.151245,-2268.412598,2554.054932
7821,0,-0.033620,0.050450,-1.564833,1105.918945,-2267.231689,2554.227295
7822,0,-0.031936,0.044264,-1.566142,1107.029175,-2266.041504,2554.286133
7823,0,-0.032270,0.042392,-1.566941,1108.054565,-2264.763184,2554.227783
7824,0,-0.029391,0.042108,-1.567835,1109.133423,-2263.638672,2554.349121
7825,0,-0.029764,0.043641,-1.571373,1110.715454,-2262.724854,2554.398193
7826,0,-0.028859,0.042570,-1.565239,1111.122803,-2261.135254,2554.506104
7827,0,-0.028246,0.046295,-1.565878,1112.708740,-2260.063232,2554.638184
7828,0,-0.027412,0.046791,-1.567544,1113.795532,-2258.940186,2554.612793
7829,0,-0.023249,0.049780,-1.567020,1114.848633,-2257.939697,2554.806396
7830,0,-0.018683,0.051160,-1.566001,1115.909180,-2256.894043,2554.917480
7831,0,-0.013446,0.051386,-1.567371,1116.871216,-2255.895264,2554.960938
7832,0,-0.010735,0.053988,-1.570446,1118.289673,-2255.235596,2555.087646
7833,0,-0.006624,0.056423,-1.571016,1119.300781,-2254.297607,2555.208984
7834,0,-0.006936,0.059096,-1.570523,1120.384033,-2253.154785,2555.112793
7835,0,-0.004923,0.061714,-1.572211,1121.845825,-2252.302490,2555.337158
7836,0,-0.004728,0.063841,-1.573171,1122.937988,-2251.193848,2555.427490
7837,0,-0.002874,0.064585,-1.573757,1123.984375,-2250.124268,2555.526611
7838,0,-0.001064,0.063522,-1.565145,1124.323608,-2248.650879,2555.812988
7839,0,0.000507,0.067915,-1.568319,1125.576416,-2247.695312,2555.754395
7840,0,-0.001643,0.059647,-1.572954,1126.891357,-2246.823486,2556.187256
7841,0,-0.000951,0.056299,-1.572849,1127.809937,-2245.710938,2556.404785
7842,0,-0.001557,0.054476,-1.573182,1128.680298,-2244.668701,2556.686523
7843,0,-0.001645,0.052912,-1.572726,1129.566284,-2243.637451,2556.993652
7844,0,-0.001915,0.051618,-1.572811,1130.478760,-2242.663818,2557.293945
7845,0,-0.002607,0.051123,-1.573923,1131.356567,-2241.739502,2557.582031
7846,0,-0.003099,0.051477,-1.572798,1132.284912,-2240.780762,2557.862061
7847,0,-0.003713,0.052093,-1.573229,1133.211548,-2239.887939,2558.125488
7848,0,-0.005456,0.051027,-1.565655,1133.391357,-2238.600830,2558.331299
7849,0,-0.003669,0.057090,-1.563291,1134.239136,-2237.601562,2558.386719
7850,0,0.005990,0.050486,-1.565027,1135.214966,-2236.802002,2558.178711
7851,0,-0.003459,0.050611,-1.565546,1135.898560,-2236.058105,2558.485352
7852,0,-0.003170,0.052858,-1.573667,1137.340820,-2235.746094,2558.501953
7853,0,-0.001060,0.051715,-1.573168,1138.102173,-2234.967041,2558.459961
7854,0,-0.000215,0.050889,-1.573334,1138.818970,-2234.215332,2558.367188
7855,0,-0.000893,0.052537,-1.572647,1139.441040,-2233.253418,2558.031250
7856,0,0.000655,0.047909,-1.566062,1139.402832,-2232.306396,2558.072998
7857,0,0.001195,0.047458,-1.571334,1140.439453,-2231.971436,2557.914062
7858,0,0.003186,0.053503,-1.571766,1141.450195,-2231.259277,2557.679932
7859,0,0.001442,0.048666,-1.574700,1142.120972,-2230.700195,2557.626953
7860,0,0.001073,0.048472,-1.565780,1142.077515,-2229.593262,2557.457764
7861,0,0.001279,0.049977,-1.569684,1143.103882,-2229.346924,2557.309082
7862,0,0.003205,0.055616,-1.561562,1143.343628,-2228.263428,2557.135742
7863,0,0.000863,0.051635,-1.570104,1144.289673,-2228.346191,2557.061035
7864,0,0.002442,0.052632,-1.574546,1145.194702,-2227.827637,2556.976562
7865,0,0.003023,0.052485,-1.574384,1145.680176,-2227.320801,2556.875488
7866,0,0.004871,0.057819,-1.571550,1146.162720,-2226.688721,2556.696533
7867,0,0.004601,0.052880,-1.573296,1146.718994,-2226.250977,2556.677979
7868,0,0.006345,0.053982,-1.573266,1147.115723,-2225.786377,2556.599609
7869,0,0.003853,0.052693,-1.574090,1147.516602,-2225.375244,2556.667725
7870,0,0.011301,0.054712,-1.573570,1147.967773,-2224.882568,2556.464844
7871,0,0.001307,0.051795,-1.573410,1148.312378,-2224.455322,2556.669922
7872,0,0.003219,0.052391,-1.572659,1148.703613,-2224.072998,2556.778076
7873,0,0.002860,0.051997,-1.573331,1149.032715,-2223.688721,2556.870850
7874,0,0.002691,0.051890,-1.572867,1149.361206,-2223.326660,2556.979248
7875,0,0.002482,0.051840,-1.573048,1149.632080,-2223.020996,2557.106689
7876,0,0.002676,0.052041,-1.572974,1149.893555,-2222.715088,2557.277100
7877,0,0.002588,0.051018,-1.572987,1150.089600,-2222.497314,2557.417969
7878,0,0.001962,0.051449,-1.573319,1150.373169,-2222.177979,2557.620850
7879,0,0.001553,0.051357,-1.573806,1150.566528,-2221.911621,2557.779785
7880,0,0.000624,0.051679,-1.573317,1150.750000,-2221.630615,2557.917480
7881,0,0.000640,0.052268,-1.573600,1150.927856,-2221.433838,2558.069336
7882,0,0.000756,0.051914,-1.573579,1151.044922,-2221.267090,2558.204346
7883,0,0.000952,0.052238,-1.573541,1151.167236,-2221.089844,2558.354004
7884,0,0.001795,0.051445,-1.563325,1150.604614,-2220.451172,2558.508545
7885,0,0.001936,0.051425,-1.563280,1150.686523,-2220.323730,2558.633057
7886,0,0.003143,0.051606,-1.563852,1150.735840,-2220.255615,2558.760254
7887,0,0.002338,0.051928,-1.569500,1151.120239,-2220.517334,2558.809326
7888,0,0.006516,0.046779,-1.565388,1150.827271,-2220.026855,2558.688477
7889,0,0.005166,0.047153,-1.571073,1151.135864,-2220.263672,2558.725830
7890,0,0.001235,0.051734,-1.572946,1151.439209,-2220.443604,2559.056641
7891,0,0.001878,0.051060,-1.564551,1150.713257,-2219.998291,2559.186279
7892,0,0.000567,0.051416,-1.569926,1150.995972,-2220.319092,2559.224609
7893,0,0.000220,0.051680,-1.573243,1151.259521,-2220.462402,2559.304932
7894,0,0.000037,0.052293,-1.573106,1151.137207,-2220.485596,2559.384033
7895,0,0.000247,0.052368,-1.572982,1151.022339,-2220.518066,2559.453369
7896,0,0.000845,0.053205,-1.573188,1150.901855,-2220.637939,2559.510498
7897,0,0.000874,0.053158,-1.572932,1150.732666,-2220.730469,2559.596680
7898,0,0.001442,0.053442,-1.572988,1150.535400,-2220.867188,2559.656738
7899,0,0.001404,0.052795,-1.573795,1150.300171,-2221.035400,2559.754150
7900,0,0.001819,0.053298,-1.572715,1150.091187,-2221.173584,2559.825439
7901,0,0.001752,0.053305,-1.573241,1149.854858,-2221.351074,2559.949951
7902,0,0.001633,0.053197,-1.573299,1149.578003,-2221.556885,2560.061523
7903,0,0.001208,0.053257,-1.573544,1149.285034,-2221.751465,2560.209473
7904,0,0.000873,0.052791,-1.574002,1148.983154,-2222.026123,2560.326660
7905,0,0.000240,0.052542,-1.573827,1148.677612,-2222.238281,2560.469238
7906,0,-0.001434,0.051143,-1.564747,1147.613892,-2221.998291,2560.584717
7907,0,-0.000623,0.051666,-1.564725,1147.256714,-2222.320801,2560.771484
7908,0,-0.001328,0.052615,-1.574944,1147.548218,-2223.104004,2560.837891
7909,0,-0.000536,0.051868,-1.566283,1146.418823,-2223.033203,2560.958252
7910,0,-0.000041,0.052512,-1.570296,1146.397583,-2223.520508,2561.058838
7911,0,0.000589,0.051737,-1.566492,1145.566040,-2223.717773,2561.132568
7912,0,0.001049,0.051648,-1.565289,1145.149536,-2224.062988,2561.220215
7913,0,0.000295,0.052153,-1.570814,1145.015259,-2224.804932,2561.291748
7914,0,0.000488,0.052595,-1.574229,1144.859741,-2225.355469,2561.427734
7915,0,0.000528,0.052186,-1.575581,1144.287720,-2225.813721,2561.538330
7916,0,0.000114,0.051823,-1.575762,1143.759888,-2226.245361,2561.630127
7917,0,0.000240,0.052457,-1.575890,1143.233032,-2226.694336,2561.748779
7918,0,-0.000388,0.051906,-1.575009,1142.709106,-2227.190186,2561.860596
7919,0,-0.000909,0.052214,-1.575065,1142.078369,-2227.692627,2561.976074
7920,0,-0.002029,0.052007,-1.571160,1141.142212,-2227.908447,2562.073486
7921,0,-0.003058,0.050538,-1.567944,1140.163940,-2228.295410,2562.155762
7922,0,-0.001868,0.051775,-1.572847,1139.894409,-2229.232910,2562.234375
7923,0,0.000362,0.056296,-1.563758,1138.850708,-2229.243896,2562.250000
7924,0,-0.002475,0.053401,-1.574333,1138.872192,-2230.474609,2562.337891
7925,0,-0.001249,0.052286,-1.568027,1137.478638,-2230.646729,2562.415527
7926,0,-0.001131,0.056839,-1.571074,1137.126953,-2231.493164,2562.356689
7927,0,0.000192,0.053091,-1.575926,1136.776245,-2232.366211,2562.522949
7928,0,-0.000462,0.052973,-1.576463,1135.990356,-2233.007324,2562.515381
7929,0,-0.000140,0.052278,-1.576463,1135.259521,-2233.654785,2562.547119
7930,0,0.000520,0.051581,-1.568325,1133.779541,-2234.007568,2562.706787
7931,0,-0.000702,0.051990,-1.572329,1133.329346,-2234.982178,2562.753418
7932,0,-0.001405,0.051625,-1.568481,1132.142822,-2235.414062,2562.830811
7933,0,-0.002105,0.052223,-1.575751,1132.019653,-2236.544922,2562.843750
7934,0,-0.003003,0.051428,-1.571762,1130.864258,-2237.161133,2562.906494
7935,0,-0.002183,0.051986,-1.575057,1130.246948,-2238.175293,2563.041504
7936,0,0.005355,0.053656,-1.575673,1129.456909,-2238.799316,2562.802002
7937,0,-0.003296,0.050138,-1.572915,1128.125610,-2239.652588,2563.097168
7938,0,-0.001948,0.052198,-1.574922,1127.580566,-2240.520020,2563.301514
7939,0,-0.002355,0.053038,-1.575647,1126.638794,-2241.375732,2563.343994
7940,0,-0.002734,0.051624,-1.571765,1125.318115,-2242.165039,2563.432373
7941,0,-0.000859,0.053452,-1.565940,1124.104492,-2242.672852,2563.630615
7942,0,-0.002354,0.054601,-1.575192,1123.798828,-2244.020996,2563.635254
7943,0,-0.003820,0.054132,-1.572195,1122.602173,-2244.777832,2563.700928
7944,0,-0.004223,0.056593,-1.573835,1121.925171,-2245.941406,2563.903320
7945,0,-0.004669,0.055451,-1.567544,1120.331787,-2246.379883,2563.908691
7946,0,-0.005965,0.059733,-1.570773,1119.655273,-2247.505859,2563.878906
7947,0,-0.006370,0.057227,-1.574237,1119.026611,-2248.736572,2564.126953
7948,0,-0.005426,0.060919,-1.574362,1117.915405,-2249.572021,2564.020996
7949,0,0.001232,0.058070,-1.566223,1116.230103,-2250.265381,2564.067871
7950,0,-0.008629,0.055801,-1.564412,1115.190796,-2251.229004,2564.315674
7951,0,-0.011082,0.057783,-1.570859,1114.540894,-2252.586426,2564.284424
7952,0,-0.012932,0.058764,-1.573891,1113.921143,-2253.677734,2564.347656
7953,0,-0.016318,0.059719,-1.574447,1112.956177,-2254.617188,2564.342773
7954,0,-0.017956,0.060263,-1.574935,1111.995239,-2255.558105,2564.268311
7955,0,-0.024231,0.058987,-1.573596,1111.050171,-2256.470947,2564.315674
7956,0,-0.026438,0.061755,-1.574463,1109.947876,-2257.352295,2564.176758
7957,0,-0.023701,0.054957,-1.577010,1108.976685,-2258.407471,2564.197998
7958,0,-0.032483,0.058510,-1.562113,1107.165161,-2258.551758,2563.916992
7959,0,-0.030041,0.051767,-1.568633,1106.109009,-2259.925781,2564.010742
7960,0,-0.032813,0.059793,-1.563722,1105.101562,-2260.642578,2563.525391
7961,0,-0.036323,0.055170,-1.565395,1104.166138,-2261.909424,2563.511719
7962,0,-0.033496,0.054592,-1.568447,1103.145020,-2263.159424,2563.387451
7963,0,-0.034802,0.058034,-1.575126,1103.040039,-2264.693359,2563.116943
7964,0,-0.036652,0.060621,-1.575208,1102.054565,-2265.941406,2562.794434
7965,0,-0.038561,0.059493,-1.575298,1101.256958,-2266.979004,2562.506592
7966,0,-0.037619,0.066220,-1.576076,1100.285400,-2268.097900,2562.050049
7967,0,-0.038161,0.068153,-1.576239,1099.392456,-2269.178467,2561.639160
7968,0,-0.037767,0.068713,-1.571735,1098.116821,-2269.994873,2561.270508
7969,0,-0.039601,0.067152,-1.567030,1096.785645,-2270.843262,2560.753906
7970,0,-0.038250,0.067517,-1.567362,1095.790894,-2272.023926,2560.354736
7971,0,-0.039161,0.066625,-1.567153,1094.890015,-2272.940918,2559.894287
7972,0,-0.037523,0.065035,-1.566176,1093.986816,-2273.969238,2559.546387
7973,0,-0.037100,0.064068,-1.567832,1093.045654,-2275.009277,2559.083740
7974,0,-0.036197,0.067217,-1.573896,1092.943359,-2276.439453,2558.725830
7975,0,-0.030344,0.065614,-1.574499,1092.164795,-2277.452637,2558.246094
7976,0,-0.038114,0.062683,-1.571254,1090.937134,-2278.237793,2558.211914
7977,0,-0.039860,0.062086,-1.575832,1090.498413,-2279.511719,2557.970215
7978,0,-0.042692,0.059817,-1.574664,1089.803101,-2280.396484,2557.774902
7979,0,-0.039590,0.059906,-1.574848,1089.128662,-2281.241455,2557.439209
7980,0,-0.048941,0.056224,-1.576432,1088.319946,-2282.087646,2557.459473
7981,0,-0.053729,0.050694,-1.564108,1086.497559,-2282.237549,2557.307129
7982,0,-0.054550,0.048090,-1.564709,1085.841431,-2283.115234,2557.209961
7983,0,-0.057809,0.046703,-1.566286,1085.472778,-2283.993896,2557.153564
7984,0,-0.059155,0.043847,-1.564918,1084.445801,-2284.744873,2557.025635
7985,0,-0.060021,0.042449,-1.562081,1083.729980,-2285.609863,2556.927734
7986,0,-0.053080,0.049274,-1.559502,1083.170288,-2286.135742,2556.525635
7987,0,-0.060895,0.041873,-1.565830,1082.444702,-2287.267334,2556.628174
7988,0,-0.063079,0.041554,-1.564113,1081.851807,-2288.018311,2556.362549
7989,0,-0.061199,0.040795,-1.564829,1081.346558,-2288.921143,2556.168457
7990,0,-0.054457,0.042986,-1.562509,1080.891357,-2289.594971,2555.658447
7991,0,-0.062837,0.039620,-1.563651,1080.218750,-2290.208252,2555.441895
7992,0,-0.065994,0.036893,-1.564854,1079.647583,-2290.998779,2555.097656
7993,0,-0.066025,0.036877,-1.565036,1079.197144,-2291.562012,2554.820068
7994,0,-0.066807,0.035767,-1.563965,1078.775391,-2292.102295,2554.435303
7995,0,-0.067546,0.033670,-1.564020,1078.301147,-2292.642090,2553.999756
7996,0,-0.067940,0.033099,-1.564281,1077.829834,-2293.254883,2553.587402
7997,0,-0.067243,0.033406,-1.564231,1077.374268,-2293.848877,2553.225098
7998,0,-0.065408,0.033185,-1.565940,1076.945312,-2294.450684,2552.813721
7999,0,-0.065776,0.035120,-1.568569,1076.907593,-2295.423096,2552.461914
8000,0,-0.065496,0.036125,-1.569242,1076.592529,-2295.843018,2552.127197
8001,0,-0.065735,0.035994,-1.563274,1075.912964,-2295.943848,2551.827148
8002,0,-0.063873,0.037250,-1.563608,1075.530029,-2296.365723,2551.497803
8003,0,-0.062972,0.037450,-1.563218,1075.150391,-2296.742432,2551.252441
8004,0,-0.063822,0.035930,-1.563954,1074.893921,-2297.221924,2551.117676
8005,0,-0.062695,0.037972,-1.564836,1074.562134,-2297.514648,2550.906250
8006,0,-0.064029,0.038396,-1.563051,1074.351562,-2297.685303,2550.666016
8007,0,-0.064692,0.037574,-1.562791,1074.063965,-2298.052979,2550.538818
8008,0,-0.064341,0.039228,-1.565289,1073.849487,-2298.233887,2550.408936
8009,0,-0.063296,0.037798,-1.563856,1073.717163,-2298.426025,2550.407959
8010,0,-0.063208,0.038320,-1.564234,1073.565430,-2298.608154,2550.382324
8011,0,-0.063375,0.038151,-1.563831,1073.398071,-2298.704102,2550.389648
8012,0,-0.057002,0.040465,-1.563083,1073.253418,-2298.749268,2550.271240
8013,0,-0.063932,0.038328,-1.563747,1073.031250,-2298.821289,2550.563965
8014,0,-0.064222,0.038258,-1.563455,1072.876221,-2298.847168,2550.685303
8015,0,-0.064137,0.038216,-1.563868,1072.783691,-2298.830566,2550.810791
8016,0,-0.064447,0.038259,-1.563490,1072.703369,-2298.757080,2550.931152
8017,0,-0.063939,0.037468,-1.563605,1072.644897,-2298.718750,2551.000000
8018,0,-0.063727,0.037684,-1.563769,1072.588257,-2298.630127,2551.109375
8019,0,-0.064522,0.037702,-1.563337,1072.588867,-2298.535156,2551.245117
8020,0,-0.064547,0.038114,-1.563471,1072.571533,-2298.371582,2551.334473
8021,0,-0.064501,0.037697,-1.563462,1072.602417,-2298.190430,2551.416260
8022,0,-0.064458,0.037846,-1.563580,1072.636963,-2297.999756,2551.490967
8023,0,-0.065998,0.037322,-1.562967,1072.701538,-2297.712646,2551.517578
8024,0,-0.064943,0.037669,-1.563206,1072.772461,-2297.510742,2551.593018
8025,0,-0.065215,0.037851,-1.562976,1072.880493,-2297.216309,2551.657227
8026,0,-0.058536,0.039693,-1.563650,1073.048828,-2296.928223,2551.534912
8027,0,-0.058893,0.040159,-1.563571,1073.250854,-2296.563232,2551.596436
8028,0,-0.057229,0.042924,-1.561907,1073.275269,-2296.003662,2551.510498
8029,0,-0.057235,0.042489,-1.562152,1073.422485,-2295.629150,2551.514404
8030,0,-0.064834,0.036970,-1.563458,1073.602661,-2295.260986,2551.745605
8031,0,-0.064831,0.037626,-1.563398,1073.775024,-2294.798584,2551.779053
8032,0,-0.064262,0.038192,-1.562980,1073.977173,-2294.363281,2551.896240
8033,0,-0.065495,0.038370,-1.562410,1074.170776,-2293.786621,2551.887207
8034,0,-0.065092,0.040906,-1.561067,1074.405640,-2293.208496,2551.967285
8035,0,-0.054761,0.037854,-1.564020,1074.738770,-2292.752930,2551.663574
8036,0,-0.063488,0.037451,-1.564670,1074.891846,-2292.274658,2552.041748
8037,0,-0.064545,0.038920,-1.563857,1075.357666,-2291.529053,2552.108398
8038,0,-0.063765,0.042828,-1.558227,1075.722412,-2290.718018,2552.052246
8039,0,-0.057742,0.042732,-1.562088,1076.129028,-2290.132812,2552.078125
8040,0,-0.064992,0.039760,-1.563841,1076.364990,-2289.473145,2552.320312
8041,0,-0.065850,0.039571,-1.563495,1076.748657,-2288.730225,2552.350342
8042,0,-0.065190,0.039474,-1.562610,1077.351685,-2287.869141,2552.288330
8043,0,-0.057465,0.040885,-1.562411,1077.718994,-2287.109131,2552.124268
8044,0,-0.064797,0.039315,-1.564117,1078.092529,-2286.357910,2552.427002
8045,0,-0.064559,0.038287,-1.564171,1078.515137,-2285.455566,2552.434326
8046,0,-0.064116,0.038687,-1.564805,1078.993774,-2284.575439,2552.370605
8047,0,-0.056982,0.041580,-1.561656,1079.545288,-2283.572510,2552.173828
8048,0,-0.063855,0.039081,-1.564288,1079.990479,-2282.721191,2552.517334
8049,0,-0.064351,0.039142,-1.563841,1080.643311,-2281.820068,2552.567871
8050,0,-0.064916,0.039333,-1.562955,1081.132446,-2280.895264,2552.544922
8051,0,-0.066252,0.040280,-1.561872,1081.736572,-2279.679199,2552.584229
8052,0,-0.064659,0.040520,-1.564446,1082.368896,-2278.764404,2552.669678
8053,0,-0.057702,0.041428,-1.563303,1083.062500,-2277.684570,2552.370117
8054,0,-0.057053,0.043523,-1.561083,1083.776123,-2276.561279,2552.366943
8055,0,-0.062597,0.041965,-1.561311,1084.261108,-2275.677979,2552.634277
8056,0,-0.060999,0.046552,-1.560393,1084.962769,-2274.424316,2552.588379
8057,0,-0.059495,0.045739,-1.562049,1085.709106,-2273.460205,2552.563232
