Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
8785,0,0.049771,0.088381,1.502200,-1634.443237,-2635.785156,1064.775269
8786,0,0.056881,0.079173,1.506271,-1627.907959,-2636.889404,1065.849609
8787,0,0.054602,0.076128,1.507788,-1620.791504,-2638.034668,1066.123901
8788,0,0.068148,0.045323,1.509825,-1614.892578,-2637.826172,1067.504639
8789,0,0.040781,0.074371,1.511539,-1606.419556,-2640.196533,1067.010864
8790,0,0.039373,0.068033,1.516109,-1599.317871,-2641.224854,1067.794434
8791,0,0.033586,0.065882,1.516551,-1592.285767,-2641.955078,1068.850708
8792,0,0.020573,0.063752,1.516862,-1584.872314,-2643.077393,1069.692993
8793,0,0.031550,0.052716,1.519496,-1578.198486,-2643.187988,1071.763062
8794,0,0.020783,0.052430,1.516401,-1570.526489,-2644.249512,1072.573608
8795,0,0.023929,0.041048,1.520180,-1563.452026,-2644.593750,1074.353516
8796,0,0.021753,0.041972,1.522720,-1555.583008,-2645.225098,1075.607910
8797,0,-0.081057,0.159525,1.526104,-1549.329956,-2647.854004,1071.499146
8798,0,-0.082075,0.159540,1.526572,-1540.990723,-2648.891846,1072.674072
8799,0,-0.076981,0.155568,1.527519,-1532.526245,-2650.216309,1074.039185
8800,0,-0.079771,0.163147,1.530218,-1524.147461,-2651.441895,1074.886353
8801,0,-0.072312,0.161688,1.529048,-1515.485107,-2653.059570,1076.347900
8802,0,-0.066208,0.173244,1.527358,-1507.046753,-2654.700928,1077.811768
8803,0,0.038175,0.050941,1.533146,-1497.074585,-2655.137939,1084.007568
8804,0,0.082426,-0.063646,1.525400,-1488.525757,-2656.523193,1082.746826
8805,0,0.087316,-0.067146,1.522424,-1480.139160,-2658.222900,1084.129883
8806,0,0.097780,-0.075145,1.523381,-1471.896484,-2660.551270,1085.566772
8807,0,0.108483,-0.089679,1.519802,-1464.051025,-2661.784668,1087.300415
8808,0,0.106181,-0.081365,1.522259,-1455.561890,-2664.690186,1088.631104
8809,0,0.099022,0.007595,1.522992,-1446.533569,-2667.983398,1091.381714
8810,0,0.089948,0.013798,1.519222,-1437.706421,-2670.624023,1092.023315
8811,0,0.094781,-0.000127,1.516788,-1430.442749,-2672.115967,1094.559326
8812,0,0.096960,-0.002154,1.513407,-1422.284546,-2673.762939,1095.918213
8813,0,0.100158,-0.003528,1.512115,-1413.982056,-2675.946777,1097.161865
8814,0,0.091718,0.005321,1.509834,-1405.264526,-2678.390869,1097.882935
8815,0,0.108619,-0.007541,1.509057,-1397.814941,-2679.511963,1100.032959
8816,0,0.085301,0.024730,1.504963,-1388.119995,-2682.052246,1099.575073
8817,0,0.093945,0.002989,1.503186,-1380.794312,-2683.497559,1101.324097
8818,0,0.089956,0.012848,1.498336,-1372.691650,-2685.167480,1102.484985
8819,0,0.112737,-0.009954,1.497925,-1365.835938,-2686.185547,1104.626465
8820,0,0.110128,-0.004777,1.491941,-1357.853638,-2687.620117,1105.586792
8821,0,0.126040,-0.010150,1.490749,-1349.823730,-2689.493408,1106.114990
8822,0,-0.064982,-0.044136,1.603812,-1354.574707,-2678.528076,1117.955933
8823,0,-0.055609,-0.048517,1.602700,-1346.744263,-2680.021484,1118.780151
8824,0,-0.205874,1.092183,1.362134,-1320.632568,-2688.105469,1125.609009
8825,0,-0.185947,1.035517,1.376561,-1313.129761,-2690.744629,1125.372803
8826,0,-0.186413,1.043216,1.374816,-1305.292480,-2692.084473,1125.926636
8827,0,-0.153397,0.987218,1.403024,-1298.010742,-2694.017822,1125.180664
8828,0,-0.141349,0.930012,1.407794,-1290.920898,-2696.156738,1124.636108
8829,0,-0.138019,0.882949,1.408188,-1283.097656,-2698.878906,1124.095947
8830,0,0.073994,0.008471,1.477786,-1281.329102,-2703.044922,1104.149048
8831,0,0.054526,0.014234,1.476820,-1275.242798,-2702.146973,1103.055786
8832,0,0.001198,0.186733,1.467992,-1268.123169,-2701.625488,1106.834473
8833,0,0.038195,0.118861,1.477244,-1258.126953,-2706.264893,1106.850708
8834,0,0.049981,0.104759,1.484097,-1249.968628,-2708.211426,1106.600830
8835,0,0.047002,0.116341,1.486349,-1242.446289,-2709.301514,1106.641724
8836,0,0.047849,0.102127,1.482815,-1234.739868,-2710.149902,1106.054932
8837,0,0.040204,0.114033,1.481650,-1227.185547,-2710.834473,1105.787476
8838,0,0.047470,0.098500,1.480706,-1218.916382,-2712.222900,1105.365723
8839,0,0.025411,0.134888,1.474370,-1212.470825,-2710.729004,1104.752319
8840,0,0.040692,0.110080,1.475096,-1203.333374,-2713.017090,1104.342651
8841,0,0.035168,0.115287,1.473302,-1195.572144,-2713.339844,1103.656616
8842,0,0.072837,0.060228,1.477396,-1185.343994,-2716.812012,1103.857788
8843,0,0.073585,0.052807,1.475526,-1177.361938,-2717.378418,1103.276123
8844,0,0.068013,0.052472,1.478241,-1169.480103,-2717.671631,1102.501953
8845,0,0.131145,-0.034036,1.464218,-1162.556885,-2715.849609,1104.648315
8846,0,0.126617,-0.031433,1.461765,-1153.785767,-2716.301025,1103.489868
8847,0,0.126863,-0.030454,1.461703,-1145.606934,-2716.355469,1102.633545
8848,0,0.126481,-0.031367,1.461231,-1136.798706,-2716.438965,1101.528809
8849,0,0.124999,-0.023754,1.460985,-1128.118530,-2716.257812,1100.653564
8850,0,0.118960,-0.019531,1.460604,-1118.942017,-2716.229004,1099.395874
8851,0,0.122012,-0.018550,1.459449,-1110.508911,-2715.600830,1098.904419
8852,0,0.118807,-0.019918,1.459842,-1101.585449,-2715.619385,1097.818237
8853,0,0.116387,-0.016869,1.458277,-1093.069580,-2715.217285,1097.307495
8854,0,0.113888,-0.020662,1.456542,-1084.339111,-2715.043457,1096.504761
8855,0,0.106649,-0.017760,1.453709,-1075.606323,-2714.799316,1095.830200
8856,0,0.101556,-0.017120,1.449663,-1066.927612,-2714.367432,1095.335449
8857,0,0.097848,-0.018871,1.448878,-1058.228760,-2714.237305,1094.929810
8858,0,0.094146,-0.022419,1.449605,-1049.189453,-2714.457275,1094.331299
8859,0,0.096237,-0.028830,1.448992,-1040.597412,-2714.216797,1094.273560
8860,0,0.092030,-0.028425,1.446837,-1031.547241,-2714.249512,1093.891479
8861,0,0.089537,-0.025978,1.441906,-1022.578491,-2713.996094,1093.754150
8862,0,0.104300,-0.095273,1.438166,-1014.665466,-2712.966797,1092.580811
8863,0,0.115185,-0.121933,1.437912,-1004.407898,-2713.722900,1091.139893
8864,0,0.115264,-0.123296,1.435592,-995.575867,-2713.143799,1091.575195
8865,0,0.090255,-0.020596,1.434123,-985.864502,-2713.218506,1093.814575
8866,0,0.094354,-0.017278,1.432767,-976.657654,-2712.634766,1094.290771
8867,0,0.094000,-0.013063,1.434518,-967.586670,-2712.204834,1094.845581
8868,0,0.095497,-0.007761,1.433820,-957.708008,-2712.457764,1095.054810
8869,0,0.099737,-0.003692,1.431764,-948.939270,-2711.951904,1096.077271
8870,0,0.068898,0.006799,1.442666,-937.195557,-2715.392334,1093.825928
8871,0,0.075853,-0.006886,1.441489,-928.331238,-2715.423096,1094.411011
8872,0,0.093356,-0.002784,1.424555,-922.263306,-2711.580322,1098.020996
8873,0,0.091224,-0.004784,1.422474,-913.590576,-2711.761719,1098.689941
8874,0,0.091385,-0.007474,1.420825,-904.899109,-2711.814941,1099.444946
8875,0,0.091806,-0.014737,1.421351,-896.020264,-2711.990723,1100.081543
8876,0,0.090090,-0.010038,1.417662,-887.291626,-2711.745361,1100.943970
8877,0,0.090590,-0.008758,1.415246,-878.424683,-2711.471191,1101.792114
8878,0,0.090114,-0.007376,1.412948,-869.215576,-2711.219727,1102.543945
8879,0,0.090777,-0.000126,1.410214,-860.174927,-2710.953369,1103.484863
8880,0,0.089718,0.003757,1.409194,-850.747620,-2710.822510,1104.180908
8881,0,0.092767,0.011561,1.404147,-841.901611,-2710.068115,1105.343506
8882,0,0.090879,0.021709,1.400906,-832.630981,-2709.818115,1106.148315
8883,0,0.096089,0.020899,1.399635,-823.736206,-2709.456299,1107.108398
8884,0,0.096653,0.019168,1.400068,-815.589111,-2708.413574,1108.685547
8885,0,0.097208,0.022297,1.397955,-806.691101,-2708.390137,1109.526123
8886,0,0.093552,0.022154,1.398575,-797.730652,-2708.453857,1110.262573
8887,0,0.098949,0.056394,1.401667,-788.695679,-2710.063477,1111.018311
8888,0,0.097942,0.060670,1.399575,-780.007263,-2710.209961,1111.841919
8889,0,0.096782,0.065674,1.399795,-770.809937,-2710.986328,1112.408691
8890,0,0.104302,0.052284,1.394830,-762.169800,-2711.038574,1112.735840
8891,0,0.101806,0.053432,1.394034,-752.967102,-2711.896973,1113.610718
8892,0,0.084899,0.054417,1.399465,-741.398865,-2715.576172,1111.203857
8893,0,0.109895,0.030449,1.377403,-735.466492,-2712.033447,1114.503418
8894,0,0.112268,0.026559,1.375195,-726.425964,-2712.707520,1115.223755
8895,0,0.112773,0.045885,1.394225,-709.927307,-2722.165039,1109.024292
8896,0,0.111895,0.039672,1.383415,-708.540771,-2714.723877,1115.890137
8897,0,0.114015,0.036261,1.383057,-699.709839,-2715.494873,1116.323730
8898,0,0.107902,0.035237,1.373621,-690.444519,-2715.682861,1116.134277
8899,0,0.117989,0.001841,1.382476,-683.394287,-2714.763184,1117.248047
8900,0,0.121819,0.016219,1.375177,-672.786377,-2717.320068,1115.969116
8901,0,0.125358,0.011644,1.378511,-663.466064,-2718.426514,1115.536255
8902,0,0.124444,0.008223,1.378749,-654.740662,-2719.198975,1115.458130
8903,0,0.121045,0.009584,1.376870,-645.886963,-2719.820557,1115.156128
8904,0,0.121120,0.008283,1.377377,-637.071960,-2720.282227,1114.905396
8905,0,0.120016,0.003453,1.380008,-628.004639,-2721.371826,1114.270996
8906,0,0.117057,0.002820,1.381522,-618.869019,-2722.209717,1113.619507
8907,0,0.115992,-0.003112,1.387706,-609.549866,-2723.364746,1112.656494
8908,0,0.110022,-0.000966,1.389801,-600.300354,-2724.287109,1112.064209
8909,0,0.109613,-0.003196,1.393812,-591.376587,-2725.308838,1111.364502
8910,0,0.105836,-0.003953,1.396485,-582.312256,-2726.246094,1110.643799
8911,0,0.099598,-0.000411,1.397515,-573.558167,-2727.101562,1110.208984
8912,0,0.099789,-0.008388,1.401676,-564.785522,-2728.314209,1109.599976
8913,0,0.092714,-0.002874,1.405105,-555.515625,-2729.556396,1108.804688
8914,0,0.088676,-0.001037,1.410240,-546.454712,-2730.925049,1108.153931
8915,0,0.086282,-0.001153,1.415047,-537.431091,-2732.322266,1107.664795
8916,0,0.062682,0.021101,1.416096,-527.552795,-2734.067383,1106.402222
8917,0,0.080526,0.002970,1.425948,-519.479980,-2735.394531,1107.051514
8918,0,0.079295,0.001218,1.432262,-510.233337,-2737.107178,1106.570801
8919,0,0.080032,-0.008018,1.440025,-501.216339,-2739.059326,1106.294922
8920,0,0.077159,-0.005273,1.440395,-492.557648,-2740.688721,1106.275269
8921,0,0.076251,-0.011868,1.443925,-485.864960,-2741.073730,1107.332275
8922,0,0.071371,-0.012987,1.448001,-474.398499,-2745.055176,1105.732910
8923,0,0.070908,-0.011312,1.447754,-465.782928,-2746.757812,1105.881958
8924,0,0.071423,-0.010506,1.450832,-456.660675,-2748.777100,1105.824951
8925,0,0.074107,-0.012673,1.456591,-447.142181,-2750.990234,1105.726685
8926,0,0.079037,-0.003753,1.459340,-438.027527,-2753.329834,1105.681030
8927,0,0.078929,0.002047,1.464504,-428.368896,-2755.292725,1105.761108
8928,0,0.084001,-0.002636,1.471910,-418.585175,-2757.902588,1105.513794
8929,0,0.086954,0.007509,1.471023,-409.473022,-2759.718018,1105.828735
8930,0,0.093829,0.005197,1.473371,-400.305298,-2761.868652,1105.989624
8931,0,0.095701,0.001843,1.476066,-390.553680,-2764.427979,1105.823486
8932,0,0.105495,0.038947,1.489635,-381.995911,-2766.862793,1106.476929
8933,0,0.096123,0.039195,1.484634,-372.961456,-2768.756348,1106.780518
8934,0,0.100303,0.040264,1.485931,-363.822632,-2770.983643,1107.132446
8935,0,0.101536,0.047693,1.490504,-354.807251,-2773.451172,1107.812256
8936,0,0.108699,0.036201,1.487280,-345.395599,-2775.621582,1107.722168
8937,0,0.109860,0.026856,1.484620,-336.071930,-2778.316650,1107.755859
8938,0,0.124727,0.035383,1.493315,-327.623749,-2780.675049,1108.156006
8939,0,0.126300,0.034508,1.495593,-319.072601,-2783.033691,1108.671631
8940,0,0.118049,0.020861,1.486851,-310.096252,-2785.167480,1109.109497
8941,0,0.135127,0.027675,1.493796,-302.057770,-2787.122559,1109.612793
8942,0,0.141469,0.028137,1.494329,-292.902557,-2789.170898,1110.005127
8943,0,0.122577,0.045311,1.499206,-284.778503,-2791.362793,1111.379272
8944,0,0.126757,0.038876,1.496405,-276.324615,-2792.811035,1111.853760
8945,0,0.120896,0.053948,1.501776,-267.950867,-2794.983154,1112.698242
8946,0,0.120619,0.048666,1.498905,-260.364410,-2796.166992,1113.504272
8947,0,0.130912,0.048580,1.503560,-251.353378,-2798.322021,1113.666626
8948,0,0.143683,0.043253,1.514947,-244.090927,-2799.260986,1114.281372
8949,0,0.184902,0.031049,1.512677,-236.508026,-2800.664551,1113.969116
8950,0,0.114158,0.011117,1.491074,-228.120468,-2802.568359,1115.325562
8951,0,0.109526,0.009973,1.491987,-220.420685,-2804.285645,1115.702515
8952,0,0.107698,0.006303,1.493815,-212.846558,-2805.580078,1116.229614
8953,0,0.102071,0.016057,1.490412,-205.062973,-2806.912598,1116.687012
8954,0,0.097903,0.013871,1.496270,-198.569656,-2807.646240,1117.067749
8955,0,0.100076,0.014458,1.496268,-190.030060,-2809.430420,1117.130981
8956,0,0.101685,0.008511,1.499834,-181.734695,-2811.101807,1116.839844
8957,0,0.099192,0.007284,1.500781,-174.210114,-2812.131836,1116.782349
8958,0,0.099547,0.007066,1.501030,-166.570465,-2813.210205,1116.675659
8959,0,0.098377,0.006826,1.501552,-158.535553,-2814.551514,1116.138672
8960,0,0.101668,0.008653,1.499834,-150.756805,-2815.490723,1115.750488
8961,0,0.101265,0.014133,1.498192,-143.779327,-2815.903809,1115.580933
8962,0,0.106167,0.005900,1.502011,-135.560242,-2817.137695,1114.756470
8963,0,0.107353,0.012728,1.500806,-127.901871,-2817.741699,1114.312744
8964,0,0.107332,0.016074,1.502597,-120.038155,-2818.545898,1113.431030
8965,0,0.116177,0.043095,1.521708,-112.543793,-2819.594727,1112.514648
8966,0,0.116382,0.036116,1.519520,-104.519852,-2820.267578,1111.692017
8967,0,0.102390,0.039985,1.516340,-96.612289,-2820.756348,1111.087402
8968,0,0.124639,0.000309,1.510386,-88.216713,-2820.597656,1108.950317
8969,0,0.112359,0.006364,1.502309,-80.679848,-2820.582031,1108.278442
8970,0,0.111336,0.007714,1.500618,-72.376434,-2820.570312,1107.022217
8971,0,0.119409,0.032631,1.518258,-64.385590,-2821.119385,1105.972046
8972,0,0.125107,0.029413,1.518141,-55.605885,-2820.950195,1104.443970
8973,0,0.108668,0.030025,1.511708,-48.171093,-2820.247314,1103.521606
8974,0,0.107690,0.035946,1.515429,-39.242085,-2820.357666,1102.183472
8975,0,0.109216,0.025741,1.508204,-30.787123,-2819.622070,1100.631104
8976,0,0.109752,0.025606,1.508996,-22.195950,-2819.069824,1099.281738
8977,0,0.107850,0.026610,1.510278,-13.827127,-2818.561768,1098.039185
8978,0,0.114585,0.002299,1.499599,-4.251318,-2817.662109,1096.422363
8979,0,0.119543,-0.004799,1.505714,5.340122,-2817.378906,1095.054321
8980,0,0.116899,-0.002210,1.507875,14.333663,-2816.458984,1094.146240
8981,0,0.117146,0.007542,1.508459,22.873816,-2815.257324,1093.603882
8982,0,0.114624,0.010142,1.510881,31.862993,-2814.356445,1092.863647
8983,0,0.107691,0.035952,1.529153,40.433056,-2814.029785,1092.846191
8984,0,0.117905,0.014773,1.521960,49.736687,-2812.805420,1091.725342
8985,0,0.100281,0.012791,1.521101,58.529167,-2812.158691,1091.661499
8986,0,0.136902,0.005617,1.530429,68.046974,-2811.589355,1089.906372
8987,0,0.133960,-0.001522,1.527600,76.253296,-2810.539307,1089.970093
8988,0,0.126775,-0.007881,1.527827,85.076080,-2809.821533,1089.751465
8989,0,0.091084,-0.033161,1.522986,94.481468,-2809.360596,1090.064575
8990,0,0.070028,-0.029476,1.513966,103.175270,-2808.377441,1090.369141
8991,0,0.066775,-0.040262,1.518596,112.788628,-2808.048096,1090.130249
8992,0,0.077895,-0.040372,1.518908,121.457741,-2806.643799,1090.169189
8993,0,0.080255,-0.043481,1.518683,130.818008,-2805.916748,1090.115112
8994,0,0.059048,-0.046618,1.519192,140.617050,-2805.572510,1090.363037
8995,0,0.067476,-0.017456,1.533609,149.331955,-2804.844727,1091.104736
8996,0,0.054063,-0.016786,1.523289,159.007172,-2803.715576,1091.262817
8997,0,0.056452,-0.013446,1.523347,168.513901,-2802.704102,1091.488770
8998,0,0.057777,-0.005057,1.523804,178.029129,-2801.760742,1091.829956
8999,0,0.065575,-0.001137,1.523368,188.237183,-2800.785400,1092.053101
9000,0,0.084629,0.005963,1.531822,197.803665,-2799.722168,1092.379272
9001,0,0.083746,0.016639,1.531539,208.157303,-2799.218262,1092.472168
9002,0,0.090443,0.013774,1.525254,217.266556,-2797.916504,1092.727905
9003,0,0.077773,0.028143,1.528470,226.688858,-2797.530762,1093.483521
9004,0,0.097553,0.024245,1.531401,236.285889,-2796.694336,1093.455322
9005,0,0.074759,0.017238,1.681445,222.320251,-2773.639893,1105.014526
9006,0,0.233889,-0.038624,1.647655,232.740479,-2772.164551,1106.045288
9007,0,0.062152,0.027552,1.499844,264.411072,-2793.920410,1093.686523
9008,0,0.065421,0.021805,1.502666,273.580841,-2793.247070,1093.655396
9009,0,0.064589,0.034376,1.495804,282.318939,-2792.266113,1094.326294
9010,0,0.069710,0.042603,1.500576,291.308929,-2791.345459,1094.144897
9011,0,0.073977,0.042777,1.500521,300.289520,-2790.894287,1094.807129
9012,0,0.089332,0.039422,1.489549,309.599457,-2790.531006,1094.928955
9013,0,0.105012,0.038027,1.488637,318.031677,-2790.085449,1096.184570
9014,0,0.106563,0.042668,1.485463,326.824158,-2789.761230,1096.544189
9015,0,0.112359,0.045187,1.484185,335.487976,-2789.575928,1097.030396
9016,0,0.107717,0.068454,1.491361,344.102875,-2790.044189,1097.223877
9017,0,0.119008,0.060851,1.485526,352.358948,-2790.145508,1098.340454
9018,0,0.125556,0.035817,1.478146,361.500153,-2790.584717,1098.522949
9019,0,0.113553,0.063621,1.488598,368.558105,-2790.953125,1100.348267
9020,0,0.104228,0.054821,1.472186,377.323608,-2790.680664,1099.554932
9021,0,0.089525,0.039079,1.465076,386.096283,-2791.828613,1100.424194
9022,0,0.082957,0.054480,1.456903,393.841461,-2792.254883,1101.158447
9023,0,0.104851,0.028806,1.456350,400.959991,-2792.982910,1102.584106
9024,0,0.108284,0.034209,1.469009,409.738525,-2794.923340,1102.750000
9025,0,0.107208,0.012940,1.459858,415.131104,-2794.336670,1105.052612
9026,0,0.103569,0.012244,1.454373,423.527466,-2795.864014,1105.427856
9027,0,0.101551,0.021606,1.454472,420.919525,-2788.506592,1112.307983
9028,0,0.115642,-0.010631,1.441744,440.321167,-2799.057129,1105.619141
9029,,,,,,,
9030,,,,,,,
9031,0,0.138121,-0.030652,1.466145,463.433929,-2802.357910,1106.459961
9032,0,0.145781,-0.022295,1.474515,471.794006,-2804.783936,1106.629028
9033,0,0.132509,-0.019519,1.471815,471.402069,-2799.290771,1111.880127
9034,0,0.128328,-0.022241,1.443117,491.238892,-2811.011475,1104.585449
9035,0,0.124444,-0.011387,1.452753,500.204102,-2813.966309,1104.494629
9036,0,0.128304,-0.021019,1.443633,509.139313,-2815.682129,1103.641357
9037,0,0.128343,-0.019293,1.444918,518.092590,-2817.808838,1103.134644
9038,0,0.115140,-0.017019,1.444227,526.845825,-2820.237305,1103.008545
9039,0,0.123568,-0.016541,1.447647,535.929993,-2822.965088,1101.804688
9040,0,0.113786,-0.017705,1.448108,544.903931,-2825.718018,1101.571411
9041,0,0.114846,-0.024245,1.450923,554.096863,-2828.411621,1100.729736
9042,0,0.106739,-0.019148,1.454249,563.561951,-2831.335938,1099.757812
9043,0,0.080012,0.003039,1.448494,573.323975,-2833.333740,1098.047119
9044,0,0.080993,-0.006606,1.451986,582.095154,-2836.523926,1097.793213
9045,0,0.080904,-0.010457,1.456048,591.100830,-2839.494141,1097.247437
9046,0,0.079182,-0.021942,1.458297,599.959961,-2842.690674,1097.335938
9047,0,0.084892,-0.021774,1.470494,608.175537,-2846.026367,1097.779175
9048,0,0.076949,-0.028358,1.470118,617.710266,-2849.339355,1097.204224
9049,0,0.071393,-0.024926,1.473840,626.071472,-2852.571045,1097.033203
9050,0,0.065809,-0.023759,1.476803,634.677612,-2855.978760,1097.045898
9051,0,0.082803,-0.050837,1.471141,644.513306,-2858.903320,1095.983887
9052,0,0.073557,-0.027357,1.483821,653.847961,-2863.216553,1096.220215
9053,0,0.069566,-0.030893,1.475974,663.165100,-2866.084717,1095.515137
9054,0,0.078534,-0.030123,1.481497,671.981384,-2869.630371,1096.066528
9055,0,0.085963,-0.031131,1.483779,680.858337,-2872.861084,1096.137085
9056,0,0.085661,-0.022297,1.488344,690.486694,-2876.644531,1096.316284
9057,0,0.081541,-0.006506,1.499922,700.292969,-2880.659424,1096.844971
9058,0,0.082340,-0.001832,1.501792,709.482117,-2884.060059,1097.251953
9059,0,0.069643,0.006844,1.500041,718.701050,-2887.425049,1097.985107
9060,0,0.081887,-0.005540,1.501959,728.025269,-2890.840088,1098.225586
9061,0,0.075952,0.008962,1.490688,736.000000,-2893.066406,1098.543213
9062,0,0.076814,0.009476,1.496036,744.829163,-2897.197021,1099.963745
9063,0,0.065804,0.007529,1.482805,752.735779,-2899.826904,1100.603638
9064,0,0.077359,0.000195,1.483171,760.998901,-2903.176758,1101.421387
9065,0,0.059775,0.008102,1.478841,769.239868,-2906.440186,1102.148804
9066,0,0.071628,-0.013506,1.488446,778.292114,-2910.306396,1102.687378
9067,0,0.072065,-0.015788,1.488969,785.852234,-2913.361816,1103.416992
9068,0,0.072229,-0.023489,1.489234,794.004150,-2916.581055,1104.383911
9069,0,0.059979,-0.020407,1.483686,801.833374,-2919.672607,1105.178589
9070,0,0.062319,-0.023613,1.475789,809.115601,-2921.406494,1104.736572
9071,0,0.061076,-0.041439,1.469911,816.760132,-2924.851562,1106.309326
9072,0,0.056219,-0.034146,1.466166,824.253052,-2927.112549,1106.548218
9073,0,0.050919,-0.001555,1.472761,831.595520,-2929.082520,1106.935913
9074,0,0.046354,0.010819,1.471766,838.522827,-2931.662842,1108.041260
9075,0,0.040669,0.016117,1.462660,846.186890,-2933.304443,1108.617676
9076,0,0.034622,0.025526,1.464692,853.065735,-2935.250977,1108.492310
9077,0,0.034371,0.018350,1.455311,860.268372,-2937.114014,1109.323853
9078,0,0.058147,-0.022688,1.454592,867.274780,-2939.394775,1110.404419
9079,0,0.020775,0.015771,1.446143,874.194336,-2940.261475,1109.667480
9080,0,0.032444,0.005223,1.447533,881.006042,-2941.960205,1109.759277
9081,0,0.035367,0.010134,1.453551,887.821472,-2943.626709,1110.420166
9082,0,0.023053,0.015257,1.448151,893.903809,-2945.235107,1110.623169
9083,0,0.028209,0.011228,1.447015,900.929871,-2946.132324,1110.178833
9084,0,0.025148,0.006507,1.444843,907.729492,-2947.266113,1110.609985
9085,0,0.036671,-0.001793,1.446262,914.667358,-2948.113281,1110.417969
9086,0,0.056630,-0.021225,1.450456,921.102234,-2949.331543,1111.164062
9087,0,0.055887,-0.020708,1.449045,927.978210,-2949.752441,1110.950439
9088,0,0.043542,-0.018014,1.443519,935.526428,-2949.601074,1109.498413
9089,0,0.039232,-0.025889,1.438816,942.305969,-2950.232422,1109.428589
9090,0,0.039342,-0.026833,1.437760,949.331177,-2950.327881,1108.938843
9091,0,0.061744,-0.028615,1.444953,955.615234,-2950.237305,1109.046265
9092,0,0.152154,-0.066293,1.466946,962.026733,-2949.168701,1106.893066
9093,0,0.078201,-0.030714,1.460084,969.393982,-2949.203857,1107.395020
9094,0,0.058166,-0.033277,1.444229,976.357849,-2949.035889,1106.190552
9095,0,0.050700,-0.013989,1.446355,983.021118,-2948.492676,1105.461304
9096,0,0.043472,-0.020066,1.444662,990.058716,-2948.532227,1105.301758
9097,0,0.043491,-0.020904,1.449712,997.092163,-2947.738525,1104.457275
9098,0,0.039764,-0.011625,1.449530,1003.524170,-2946.345459,1102.880981
9099,0,0.027577,-0.007293,1.448048,1010.222534,-2945.333984,1102.019043
9100,0,0.022661,-0.020935,1.442763,1017.728455,-2943.862305,1100.562500
9101,0,0.035378,-0.032239,1.450816,1024.982910,-2942.919922,1099.646240
9102,0,0.023726,-0.011331,1.447974,1031.557129,-2941.459717,1098.693481
9103,0,0.019281,-0.011991,1.447183,1038.736694,-2940.072266,1097.752563
9104,0,0.009575,-0.010062,1.445250,1045.335938,-2938.433838,1096.617554
9105,0,0.003738,-0.007676,1.443823,1052.490479,-2936.915283,1095.127441
9106,0,0.000663,-0.012157,1.442714,1059.709106,-2935.371338,1094.043457
9107,0,0.002053,-0.017514,1.442595,1066.795654,-2933.595947,1093.023560
9108,0,-0.003645,-0.013953,1.441455,1074.362183,-2931.888428,1091.690674
9109,0,-0.007084,-0.016572,1.439121,1081.745850,-2930.202637,1090.517090
9110,0,-0.001575,-0.019045,1.440489,1089.248657,-2928.289307,1089.220703
9111,0,0.011308,-0.051322,1.437906,1097.548706,-2927.003174,1088.493530
9112,0,0.020700,-0.047567,1.444566,1104.964233,-2924.425049,1086.894897
9113,0,0.019981,-0.037877,1.444013,1112.487915,-2922.569336,1086.322510
9114,0,0.016013,-0.035168,1.446566,1120.451050,-2920.223389,1085.224976
9115,0,0.005203,-0.025227,1.444277,1128.227539,-2917.760010,1083.752563
9116,0,0.002055,-0.029926,1.441589,1135.977783,-2915.563721,1083.082397
9117,0,0.002063,-0.040169,1.438649,1144.027588,-2913.440918,1082.473633
9118,0,-0.007872,-0.033622,1.440608,1151.687256,-2911.024414,1081.341553
9119,0,-0.007376,-0.042182,1.433984,1160.041992,-2908.281250,1080.570557
9120,0,-0.009650,-0.067527,1.424248,1168.503174,-2905.220703,1079.210083
9121,0,-0.014439,-0.045539,1.438902,1176.348389,-2903.285889,1078.934692
9122,0,-0.007862,-0.051997,1.438708,1184.688232,-2900.652832,1078.320068
9123,0,-0.020659,-0.049325,1.436160,1192.944458,-2897.933350,1077.833374
9124,0,-0.027242,-0.050266,1.433468,1201.441895,-2895.273682,1077.202148
9125,0,-0.027148,-0.060718,1.430499,1209.755859,-2892.808350,1077.119995
9126,0,-0.026551,-0.064434,1.431052,1218.167847,-2890.192871,1076.770264
9127,0,-0.023489,-0.056086,1.433598,1226.399170,-2886.903320,1075.659546
9128,0,-0.039538,-0.049393,1.428314,1234.859619,-2884.049072,1075.493774
9129,0,-0.023192,-0.056307,1.431973,1243.221802,-2881.505859,1075.422485
9130,0,-0.021223,-0.053551,1.432390,1251.589966,-2878.947021,1075.018433
9131,0,-0.028467,-0.045540,1.430612,1259.897583,-2876.619385,1075.183960
9132,0,-0.024441,-0.047479,1.429285,1268.350708,-2874.008057,1075.119141
9133,0,-0.026899,-0.047800,1.423685,1276.283936,-2871.682861,1075.294434
9134,0,-0.026458,-0.048163,1.420026,1284.469727,-2869.356201,1075.632690
9135,0,-0.027747,-0.048270,1.415587,1292.317505,-2867.230225,1075.875854
9136,0,-0.034599,-0.052463,1.407368,1300.077881,-2865.342285,1076.483887
9137,0,-0.030994,-0.051065,1.404902,1307.654419,-2863.108398,1076.309082
9138,0,-0.038789,-0.055610,1.395014,1315.035034,-2861.336182,1076.856934
9139,0,-0.033199,-0.057825,1.394549,1322.772827,-2859.301514,1076.761719
